gbk_start	gbk_end	gbk_midpoint	gbk_gene_id	gbk_locus_tag	gbk_old_locus_tag	gbk_strand
59121	59279	59200	NA	Y75_RS24700	NA	0
59296	59474	59385	NA	Y75_RS24705	NA	1
59687	60346	60016	rluA	Y75_RS00295	Y75_p0058	1
60358	63264	61811	rapA	Y75_RS00300	Y75_p0059	1
63429	65780	64604	polB	Y75_RS00305	Y75_p0060	1
65855	66550	66202	araD	Y75_RS00310	Y75_p0061	1
66835	68337	67586	araA	Y75_RS00315	Y75_p0062	1
68348	70048	69198	araB	Y75_RS00320	Y75_p0063	1
70387	71265	70826	araC	Y75_RS00325	Y75_p0064	0
71351	72115	71733	NA	Y75_RS00330	Y75_p0065	0
72229	72927	72578	thiQ	Y75_RS00335	Y75_p0066	1
72911	74521	73716	thiP	Y75_RS00340	Y75_p0067	1
74497	75480	74988	thiB	Y75_RS00345	Y75_p0068	1
75644	77299	76471	sgrR	Y75_RS00350	Y75_p0069	1
77388	77519	77453	sgrT	Y75_RS00355	NA	0
77621	78799	78210	setA	Y75_RS00360	Y75_p0070	0
78848	79453	79150	leuD	Y75_RS00365	Y75_p0071	1
79464	80864	80164	leuC	Y75_RS00370	Y75_p0072	1
80867	81958	81412	leuB	Y75_RS00375	Y75_p0073	1
81958	83529	82743	leuA	Y75_RS00380	Y75_p0074	1
83622	83708	83665	leuL	Y75_RS00385	Y75_p0075	1
84368	85312	84840	leuO	Y75_RS00390	Y75_p0076	0
85467	85511	85489	NA	Y75_RS24710	NA	1
85630	87354	86492	ilvI	Y75_RS00395	Y75_p0077	0
87357	87848	87602	ilvN	Y75_RS00400	Y75_p0078	0
87860	87946	87903	NA	Y75_RS00405	NA	0
88028	89032	88530	cra	Y75_RS00410	Y75_p0079	0
89634	90092	89863	mraZ	Y75_RS00415	Y75_p0080	0
90094	91035	90564	rsmH	Y75_RS00420	Y75_p0081	0
91032	91397	91214	ftsL	Y75_RS00425	Y75_p0082	0
91413	93179	92296	ftsI	Y75_RS00430	Y75_p0083	0
93166	94653	93909	murE	Y75_RS00435	Y75_p0084	0
94650	96008	95329	murF	Y75_RS00440	Y75_p0085	0
96002	97084	96543	mraY	Y75_RS00445	Y75_p0086	0
97087	98403	97745	murD	Y75_RS00450	Y75_p0087	0
98403	99647	99025	ftsW	Y75_RS00455	Y75_p0088	0
99644	100711	100177	murG	Y75_RS00460	Y75_p0089	0
100765	102240	101502	murC	Y75_RS00465	Y75_p0090	0
102233	103153	102693	ddlB	Y75_RS00470	Y75_p0091	0
103155	103985	103570	ftsQ	Y75_RS00475	Y75_p0092	0
103982	105244	104613	ftsA	Y75_RS00480	Y75_p0093	0
105305	106456	105880	ftsZ	Y75_RS00485	Y75_p0094	0
106557	107474	107015	lpxC	Y75_RS00490	Y75_p0095	0
107705	108217	107961	secM	Y75_RS00495	Y75_p0096	0
108279	110984	109631	secA	Y75_RS00500	Y75_p0097	0
111044	111433	111238	mutT	Y75_RS00505	Y75_p0098	0
111649	111846	111747	yacG	Y75_RS00515	Y75_p0099	1
111856	112599	112227	zapD	Y75_RS00520	Y75_p0100	1
112599	113219	112909	coaE	Y75_RS00525	Y75_p0101	1
113444	114487	113965	guaC	Y75_RS00530	Y75_p0102	0
114522	115724	115123	hofC	Y75_RS00535	Y75_p0103	1
115714	117099	116406	gspE	Y75_RS00540	Y75_p0104	1
117109	117549	117329	ppdD	Y75_RS00545	Y75_p0105	1
117752	118645	118198	nadC	Y75_RS00555	Y75_p0106	1
118733	119284	119008	ampD	Y75_RS00560	Y75_p0107	0
119281	120135	119708	ampE	Y75_RS00565	Y75_p0108	0
120178	121551	120864	aroP	Y75_RS00570	Y75_p0109	1
122092	122856	122474	pdhR	Y75_RS00575	Y75_p0110	0
123017	125680	124348	aceE	Y75_RS00580	Y75_p0111	0
125695	127587	126641	aceF	Y75_RS00585	Y75_p0112	0
127912	129336	128624	lpdA	Y75_RS00590	Y75_p0113	0
129407	131260	130333	NA	Y75_RS00595	Y75_p0114	1
131615	134212	132913	acnB	Y75_RS00600	Y75_p0115	0
134388	134750	134569	NA	Y75_RS00605	Y75_p0116	0
134788	135582	135185	speD	Y75_RS00610	Y75_p0117	1
135598	136464	136031	speE	Y75_RS00615	Y75_p0118	1
136570	136917	136743	NA	Y75_RS00620	Y75_p0119	1
137083	138633	137858	cueO	Y75_RS00625	Y75_p0120	0
138835	141225	140030	gcd	Y75_RS00630	Y75_p0121	1
141431	141967	141699	hpt	Y75_RS00635	Y75_p0122	0
142008	142670	142339	can	Y75_RS00640	Y75_p0123	1
142779	143705	143242	NA	Y75_RS00645	Y75_p0124	0
143702	144472	144087	NA	Y75_RS00650	Y75_p0125	0
144577	145017	144797	NA	Y75_RS00655	Y75_p0126	0
145081	146310	145695	NA	Y75_RS00660	Y75_p0127	0
146314	146694	146504	panD	Y75_RS00665	Y75_p0128	1
146968	147870	147419	rpnC	Y75_RS00670	Y75_p0129	0
147944	148795	148369	panC	Y75_RS00675	Y75_p0130	1
148807	149601	149204	panB	Y75_RS00680	Y75_p0131	1
149715	150953	150334	yadC	Y75_RS00685	Y75_p0132	1
151003	151599	151301	NA	Y75_RS00690	Y75_p0133	1
151626	152231	151928	yadL	Y75_RS00695	Y75_p0134	1
152243	152812	152527	NA	Y75_RS00700	Y75_p0135	1
152829	155426	154127	htrE	Y75_RS00705	Y75_p0136	1
155461	156201	155831	NA	Y75_RS00710	Y75_p0137	1
156299	156883	156591	NA	Y75_RS00715	Y75_p0138	1
157253	157732	157492	folK	Y75_RS00720	Y75_p0139	1
157729	159147	158438	pcnB	Y75_RS00725	Y75_p0140	1
159186	160112	159649	gluQRS	Y75_RS00730	Y75_p0141	1
160149	160604	160376	dksA	Y75_RS00735	Y75_p0142	1
160782	161486	161134	sfsA	Y75_RS00740	Y75_p0143	1
161501	162031	161766	thpR	Y75_RS00745	Y75_p0144	1
162105	164534	163319	hrpB	Y75_RS00750	Y75_p0145	0
164730	167264	165997	mrcB	Y75_RS00760	Y75_p0146	0
167484	169727	168605	fhuA	Y75_RS00765	Y75_p0147	0
169778	170575	170176	fhuC	Y75_RS00770	Y75_p0148	0
170575	171465	171020	fhuD	Y75_RS00775	Y75_p0149	0
171462	173444	172453	fhuB	Y75_RS00780	Y75_p0150	0
173602	174882	174242	hemL	Y75_RS00785	Y75_p0151	1
175107	176528	175817	clcA	Y75_RS00790	Y75_p0152	0
176552	176617	176584	NA	Y75_RS24715	NA	0
176610	176954	176782	erpA	Y75_RS00795	Y75_p0153	0
177001	177624	177312	NA	Y75_RS00800	Y75_p0154	1
177662	178462	178062	btuF	Y75_RS00805	Y75_p0155	1
178455	179153	178804	mtnN	Y75_RS00810	Y75_p0156	1
179237	180754	179995	dgt	Y75_RS00815	Y75_p0157	0
180884	182308	181596	degP	Y75_RS00820	Y75_p0158	0
182463	183620	183041	cdaR	Y75_RS00825	Y75_p0159	0
183709	184095	183902	NA	Y75_RS00830	Y75_p0160	1
184257	185069	184663	yaeI	Y75_RS00835	Y75_p0161	1
185123	185947	185535	dapD	Y75_RS00840	Y75_p0162	1
185978	188650	187314	glnD	Y75_RS00845	Y75_p0163	1
188712	189506	189109	map	Y75_RS00850	Y75_p0164	1
189874	190599	190236	rpsB	Y75_RS00855	Y75_p0165	0
190857	191708	191282	tsf	Y75_RS00860	Y75_p0166	0
191855	192580	192217	pyrH	Y75_RS00865	Y75_p0167	0
192872	193429	193150	frr	Y75_RS00870	Y75_p0168	0
193521	194717	194119	ispC	Y75_RS00875	Y75_p0169	0
194906	195664	195285	ispU	Y75_RS00880	Y75_p0170	0
195677	196534	196105	cdsA	Y75_RS00885	Y75_p0171	0
196546	197898	197222	rseP	Y75_RS00890	Y75_p0172	0
197928	200360	199144	bamA	Y75_RS00895	Y75_p0173	0
200482	200967	200724	skp	Y75_RS00900	Y75_p0174	0
200971	201996	201483	lpxD	Y75_RS00905	Y75_p0175	0
202101	202556	202328	fabZ	Y75_RS00910	Y75_p0176	0
202560	203348	202954	lpxA	Y75_RS00915	Y75_p0177	0
203348	204496	203922	lpxB	Y75_RS00920	Y75_p0178	0
204493	205089	204791	rnhB	Y75_RS00925	Y75_p0179	0
205126	208608	206867	dnaE	Y75_RS00930	Y75_p0180	0
208621	209580	209100	accA	Y75_RS00935	Y75_p0181	0
209679	211820	210749	ldcC	Y75_RS00940	Y75_p0182	0
211877	212266	212071	NA	Y75_RS00945	Y75_p0183	0
212331	213629	212980	tilS	Y75_RS00950	Y75_p0184	0
213678	213938	213808	rof	Y75_RS00955	Y75_p0185	1
213925	214125	214025	NA	Y75_RS00960	Y75_p0186	1
214291	214836	214563	NA	Y75_RS00965	Y75_p0187	0
214833	215255	215044	arfB	Y75_RS00970	Y75_p0188	0
215269	215979	215624	nlpE	Y75_RS00975	Y75_p0189	0
216179	217003	216591	NA	Y75_RS00980	Y75_p0190	1
217057	218775	217916	proS	Y75_RS00985	Y75_p0191	1
218887	219594	219240	tsaA	Y75_RS00990	Y75_p0192	1
219591	219995	219793	rcsF	Y75_RS00995	Y75_p0193	1
220113	220928	220520	metQ	Y75_RS01000	Y75_p0194	1
220968	221621	221294	metI	Y75_RS01005	Y75_p0195	1
221614	222645	222129	metN	Y75_RS01010	Y75_p0196	1
222833	223408	223120	gmhB	Y75_RS01015	Y75_p0197	0
223771	225324	224547	NA	Y75_RS01020	Y75_r0001	0
225381	225457	225419	NA	Y75_RS01025	Y75_t0001	0
225500	225575	225537	NA	Y75_RS01030	Y75_t0002	0
225750	228679	227214	NA	Y75_RS01035	Y75_r0002	0
228758	228873	228815	rrf	Y75_RS01040	Y75_r0003	0
228928	229004	228966	NA	Y75_RS01045	Y75_t0003	0
229167	229970	229568	dkgB	Y75_RS01050	Y75_p0198	0
229967	230881	230424	NA	Y75_RS01055	Y75_p0199	1
231122	231922	231522	NA	Y75_RS01060	Y75_p0200	0
231953	232549	232251	NA	Y75_RS01065	Y75_p0201	0
232597	233955	233276	mltD	Y75_RS01070	Y75_p0202	1
234027	234782	234404	gloB	Y75_RS01075	Y75_p0203	1
234816	235538	235177	NA	Y75_RS01080	Y75_p0204	0
235535	236002	235768	rnhA	Y75_RS01085	Y75_p0205	1
236067	236798	236432	dnaQ	Y75_RS01090	Y75_p0206	0
236931	237007	236969	NA	Y75_RS01095	Y75_t0004	0
237335	238120	237727	NA	Y75_RS01100	Y75_p0207	0
238257	238736	238496	NA	Y75_RS01105	NA	1
238746	>239102	238924	NA	Y75_RS01110	Y75_p0208	1
239100	239378	239239	NA	Y75_RS24720	NA	0
239419	240189	239804	yafV	Y75_RS01120	Y75_p0210	1
240343	240816	240579	ivy	Y75_RS01125	Y75_p0211	0
240859	243303	242081	fadE	Y75_RS01130	Y75_p0212	1
243543	244121	243832	lpcA	Y75_RS01135	Y75_p0213	0
244327	245094	244710	NA	Y75_RS01140	Y75_p0214	0
245065	245805	245435	NA	Y75_RS01145	Y75_p0215	1
245961	246239	246100	yafQ	Y75_RS01150	Y75_p0216	1
246242	246502	246372	dinJ	Y75_RS01155	Y75_p0217	1
246712	247461	247086	NA	Y75_RS01160	Y75_p0218	0
247637	248134	247885	rayT	Y75_RS01165	Y75_p0219	0
248358	250097	249227	flhA	Y75_RS01170	Y75_p0220	1
250042	250827	250434	lafU	Y75_RS01175	Y75_p0221	0
250898	251953	251425	dinB	Y75_RS01180	Y75_p0222	0
252005	252298	252151	yafN	Y75_RS01185	Y75_p0223	0
252301	252699	252500	yafO	Y75_RS01190	Y75_p0224	0
252709	253161	252935	NA	Y75_RS01195	Y75_p0225	0
253467	253733	253600	NA	Y75_RS01200	Y75_p0226	0
253645	254202	253923	NA	Y75_RS01205	Y75_p0227	0
254259	255716	254987	pepD	Y75_RS01210	Y75_p0228	1
255977	256435	256206	gpt	Y75_RS01215	Y75_p0229	0
256527	257771	257149	frsA	Y75_RS01220	Y75_p0230	0
257829	258230	258029	crl	Y75_RS01225	Y75_p0231	0
258269	259324	258796	phoE	Y75_RS01230	Y75_p0232	1
259612	260715	260163	proB	Y75_RS01235	Y75_p0233	0
260727	261980	261353	proA	Y75_RS01240	Y75_p0234	0
262095	262170	262132	NA	Y75_RS01245	Y75_t0005	0
262552	262893	262722	ykfI	Y75_RS01250	Y75_p0235	1
262914	263231	263072	yafW	Y75_RS01255	Y75_p0236	1
263250	263471	263360	NA	Y75_RS23085	NA	1
263480	263956	263718	NA	Y75_RS01260	Y75_p0238	1
263972	264430	264201	NA	Y75_RS01265	Y75_p0239	1
264528	264767	264647	NA	Y75_RS01270	Y75_p0240	1
264844	265311	265077	NA	Y75_RS01275	Y75_p0241	1
265334	265777	265555	NA	Y75_RS24725	NA	1
265777	266004	265890	NA	Y75_RS24730	NA	1
266000	266191	266095	NA	Y75_RS24735	NA	1
266408	267229	266818	NA	Y75_RS01290	Y75_p0243	1
267321	268184	267752	NA	Y75_RS01295	Y75_p0244	1
268513	269406	268959	NA	Y75_RS01300	Y75_p0245	1
269502	>269759	269630	NA	Y75_RS01305	Y75_p0246	0
269827	270978	270402	NA	Y75_RS01310	Y75_p0247	0
270988	>271413	271200	NA	Y75_RS01315	Y75_p0248	0
272086	>273177	272631	NA	Y75_RS01330	Y75_p0249	0
273325	274341	273833	NA	Y75_RS01335	Y75_p0250	1
274549	275952	275250	mmuP	Y75_RS01340	Y75_p0251	0
275939	276871	276405	mmuM	Y75_RS01345	Y75_p0252	0
276980	278026	277503	fbpC	Y75_RS01350	Y75_p0253	1
278038	>278385	278211	NA	Y75_RS01355	Y75_p0254	1
278402	279099	278750	NA	Y75_RS01360	Y75_p0255	1
279155	279328	279241	NA	Y75_RS23105	NA	0
279248	279586	279417	NA	Y75_RS01370	Y75_p0257	1
279609	279959	279784	yagB	Y75_RS01375	Y75_p0258	1
280053	281207	280630	NA	Y75_RS01380	Y75_p0259	1
281502	282410	281956	yagE	Y75_RS01385	Y75_p0260	0
282425	284392	283408	yagF	Y75_RS01390	Y75_p0261	0
284619	286001	285310	NA	Y75_RS01395	Y75_p0262	0
286013	287623	286818	NA	Y75_RS01400	Y75_p0263	0
287628	288386	288007	xynR	Y75_RS01405	Y75_p0264	1
288525	289529	289027	argF	Y75_RS01410	Y75_p0265	1
289653	>289856	289754	NA	Y75_RS23110	NA	0
289873	290570	290221	NA	Y75_RS01415	Y75_p0266	1
290724	291455	291089	NA	Y75_RS01420	Y75_p0268	0
291546	292172	291859	NA	Y75_RS01425	Y75_p0269	1
292444	293142	292793	NA	Y75_RS01430	Y75_p0270	1
293169	294023	293596	NA	Y75_RS01435	Y75_p0271	1
294142	294366	294254	NA	Y75_RS01440	NA	1
294363	294803	294583	NA	Y75_RS01445	Y75_p0272	1
294920	296320	295620	NA	Y75_RS01450	Y75_p0273	1
296605	297015	296810	NA	Y75_RS01460	Y75_p0274	1
296994	297950	297472	paoD	Y75_RS01465	Y75_p0275	1
297960	300158	299059	paoC	Y75_RS01470	Y75_p0276	1
300155	301111	300633	paoB	Y75_RS01475	Y75_p0277	1
301108	301797	301452	paoA	Y75_RS01480	Y75_p0278	1
302215	302829	302522	NA	Y75_RS01485	Y75_p0279	0
303077	303406	303241	NA	Y75_RS01490	Y75_p0280	1
303719	304429	304074	ecpE	Y75_RS01495	Y75_p0281	1
304398	306041	305219	ecpD	Y75_RS01500	Y75_p0282	1
306031	308556	307293	ecpC	Y75_RS01505	Y75_p0283	1
308582	309250	308916	ecpB	Y75_RS01510	Y75_p0284	1
309308	309895	309601	ecpA	Y75_RS01515	Y75_p0285	1
309970	310512	310241	ecpR	Y75_RS01520	Y75_p0286	1
311336	311563	311449	NA	Y75_RS01525	Y75_p0287	0
311598	311738	311668	rpmJ	Y75_RS01530	Y75_p4288	1
311738	312001	311869	NA	Y75_RS01535	Y75_p4289	1
312365	312466	312415	NA	Y75_RS01540	NA	1
313581	>314456	314018	NA	Y75_RS01545	Y75_p0289	0
314515	315677	315096	NA	Y75_RS01555	Y75_p0291	0
315707	316360	316033	NA	Y75_RS01560	Y75_p0292	1
316663	316791	316727	NA	Y75_RS24745	NA	0
316950	317543	317246	rclC	Y75_RS01565	Y75_p0293	1
317555	317791	317673	NA	Y75_RS01570	Y75_p0294	1
317900	319225	318562	NA	Y75_RS01575	Y75_p0295	1
319451	320305	319878	rclR	Y75_RS01580	Y75_p0296	0
320832	321551	321191	NA	Y75_RS01585	Y75_p0297	0
321562	322989	322275	NA	Y75_RS01590	Y75_p0298	0
322982	323677	323329	NA	Y75_RS01595	Y75_p0299	0
323920	324588	324254	NA	Y75_RS01600	Y75_p0300	1
324801	326471	325636	betA	Y75_RS01605	Y75_p0301	1
326485	327957	327221	betB	Y75_RS01610	Y75_p0302	1
327971	328558	328264	betI	Y75_RS01615	Y75_p0303	1
328687	330720	329703	betT	Y75_RS01620	Y75_p0304	0
331026	331100	331063	NA	Y75_RS24750	NA	0
331595	332683	332139	pdeL	Y75_RS01630	Y75_p0305	0
332725	333657	333191	NA	Y75_RS01635	Y75_p0306	1
333749	334246	333997	NA	Y75_RS01640	Y75_p0307	1
334504	335109	334806	NA	Y75_RS01645	Y75_p0308	0
335149	336012	335580	NA	Y75_RS01650	Y75_p0309	0
336002	337549	336775	fdrA	Y75_RS01655	Y75_p0310	0
337549	338967	338258	NA	Y75_RS01660	Y75_p0311	0
339017	339313	339165	NA	Y75_RS01665	Y75_p0312	0
339389	340339	339864	NA	Y75_RS01670	Y75_p0313	0
340349	341731	341040	NA	Y75_RS01675	Y75_p0314	0
342108	343157	342632	yahK	Y75_RS01680	Y75_p0315	0
343400	344215	343807	NA	Y75_RS01685	Y75_p0316	0
344628	344873	344750	NA	Y75_RS01690	Y75_p0317	0
344890	345561	345225	NA	Y75_RS01695	Y75_p0318	1
345708	345983	345845	NA	Y75_RS01700	Y75_p0319	0
346081	347667	346874	prpR	Y75_RS01705	Y75_p0320	1
347906	348796	348351	prpB	Y75_RS01710	Y75_p0321	0
349236	350405	349820	prpC	Y75_RS01715	Y75_p0322	0
350439	351890	351164	prpD	Y75_RS01720	Y75_p0323	0
351930	353816	352873	prpE	Y75_RS01725	Y75_p0324	0
354146	355405	354775	codB	Y75_RS01730	Y75_p0325	0
355395	356678	356036	codA	Y75_RS01735	Y75_p0326	0
357015	357914	357464	cynR	Y75_RS01740	Y75_p0327	1
358023	358682	358352	cynT	Y75_RS01745	Y75_p0328	0
358713	359183	358948	cynS	Y75_RS01750	Y75_p0329	0
359189	360370	359779	cynX	Y75_RS01755	Y75_p0330	0
360473	361084	360778	lacA	Y75_RS01760	Y75_p0331	1
361150	362403	361776	lacY	Y75_RS01765	Y75_p0332	1
362455	365529	363992	lacZ	Y75_RS01770	Y75_p0333	1
365652	366734	366193	lacI	Y75_RS01775	Y75_p0334	1
366811	367758	367284	mhpR	Y75_RS01780	Y75_p0335	1
367835	369499	368667	NA	Y75_RS01785	Y75_p0336	0
369501	370445	369973	mhpB	Y75_RS01790	Y75_p0337	0
370463	371329	370896	mhpC	Y75_RS01795	Y75_p0338	0
371339	372148	371743	mhpD	Y75_RS01800	Y75_p0339	0
372145	373095	372620	mhpF	Y75_RS01805	Y75_p0340	0
373092	374105	373598	dmpG	Y75_RS01810	Y75_p0341	0
374683	375894	375288	NA	Y75_RS01815	Y75_p0342	0
375996	376535	376265	NA	Y75_RS01820	Y75_p0343	0
376759	377592	377175	fghA	Y75_RS01825	Y75_p0344	1
377686	378795	378240	frmA	Y75_RS01830	Y75_p0345	1
378830	379105	378967	frmR	Y75_RS01835	Y75_p0346	1
379293	380066	379679	yaiO	Y75_RS01840	Y75_p0347	1
380068	380511	380289	NA	Y75_RS01845	NA	1
380575	381803	381189	NA	Y75_RS01860	Y75_p0350	0
381812	381997	381904	NA	Y75_RS23175	NA	1
381963	383159	382561	NA	Y75_RS01865	Y75_p0352	1
383169	383840	383504	NA	Y75_RS01870	Y75_p0353	1
384456	385418	384937	tauA	Y75_RS01875	Y75_p0354	0
385431	386198	385814	tauB	Y75_RS01880	Y75_p0355	0
386195	387022	386608	tauC	Y75_RS01885	Y75_p0356	0
387019	387870	387444	tauD	Y75_RS01890	Y75_p0357	0
387977	388951	388464	hemB	Y75_RS01895	Y75_p0358	1
389475	390935	390205	NA	Y75_RS01900	Y75_p0360	0
390963	392125	391544	NA	Y75_RS01905	Y75_p0361	1
392200	393642	392921	NA	Y75_RS01915	Y75_p0363	0
393730	394353	394041	iprA	Y75_RS01920	Y75_p0364	0
394354	395511	394932	NA	Y75_RS01925	Y75_p0365	1
395863	397083	396473	sbmA	Y75_RS01935	Y75_p0366	0
397096	398190	397643	yaiW	Y75_RS01940	Y75_p0367	0
398249	398557	398403	NA	Y75_RS01945	Y75_p0368	1
398817	399029	398923	NA	Y75_RS24765	NA	0
399053	400147	399600	ddlA	Y75_RS01955	Y75_p0370	1
400225	400428	400326	NA	Y75_RS01960	NA	0
400610	400870	400740	iraP	Y75_RS01965	Y75_p0371	0
400971	402386	401678	phoA	Y75_RS01970	Y75_p0372	0
402505	402825	402665	psiF	Y75_RS01975	Y75_p0373	0
402927	404042	403484	adrA	Y75_RS01980	Y75_p0374	0
404059	404868	404463	proC	Y75_RS01985	Y75_p0375	1
404988	405446	405217	NA	Y75_RS01990	Y75_p0376	0
405629	406153	405891	aroL	Y75_RS01995	Y75_p0377	0
406203	406394	406298	yaiA	Y75_RS02000	Y75_p0378	0
406652	407329	406990	NA	Y75_RS02010	Y75_p0379	0
407401	407685	407543	ppnP	Y75_RS02015	Y75_p0380	0
407833	408174	408003	NA	Y75_RS02020	Y75_p0381	0
408171	408254	408212	NA	Y75_RS24770	NA	0
408332	409243	408787	rdgC	Y75_RS02025	Y75_p0382	1
409368	410276	409822	mak	Y75_RS02030	Y75_p0383	0
410521	411705	411113	araJ	Y75_RS02035	Y75_p0384	1
411831	414977	413404	sbcC	Y75_RS02040	Y75_p0385	1
414974	416176	415575	sbcD	Y75_RS02045	Y75_p0386	1
416366	417055	416710	phoB	Y75_RS02050	Y75_p0387	0
417113	418408	417760	phoR	Y75_RS02055	Y75_p0388	0
418815	420134	419474	brnQ	Y75_RS02060	Y75_p0389	0
420210	421583	420896	proY	Y75_RS02065	Y75_p0390	0
421739	423556	422647	malZ	Y75_RS02070	Y75_p0391	0
423561	424142	423851	acpH	Y75_RS02075	Y75_p0392	1
424235	425305	424770	queA	Y75_RS02080	Y75_p0393	0
425361	426488	425924	tgt	Y75_RS02085	Y75_p0394	0
426511	426843	426677	yajC	Y75_RS02090	Y75_p0395	0
426871	428718	427794	secD	Y75_RS02095	Y75_p0396	0
428729	429700	429214	secF	Y75_RS02100	Y75_p0397	0
429829	430176	430002	NA	Y75_RS02105	Y75_p0398	0
430353	431237	430795	tsx	Y75_RS02115	Y75_p0399	1
431536	432075	431805	NA	Y75_RS02120	Y75_p0400	1
432226	432675	432450	nrdR	Y75_RS02125	Y75_p0401	0
432679	433782	433230	ribD	Y75_RS02130	Y75_p0402	0
433871	434341	434106	ribE	Y75_RS02135	Y75_p0403	0
434361	434780	434570	nusB	Y75_RS02140	Y75_p0404	0
434858	435835	435346	thiL	Y75_RS02145	Y75_p0405	0
435813	436331	436072	pgpA	Y75_RS02150	Y75_p0406	0
436385	437359	436872	yajO	Y75_RS02155	Y75_p0407	1
437539	439401	438470	dxs	Y75_RS02160	Y75_p0408	1
439426	440325	439875	ispA	Y75_RS02165	Y75_p0409	1
440325	440567	440446	xseB	Y75_RS02170	Y75_p0410	1
440773	442221	441497	thiI	Y75_RS02175	Y75_p0411	0
442275	442865	442570	yajL	Y75_RS02180	Y75_p0412	1
442828	443739	443283	panE	Y75_RS02185	Y75_p0413	1
443907	444398	444152	yajQ	Y75_RS02190	Y75_p0414	0
444526	445890	445208	NA	Y75_RS02195	Y75_p0415	1
446039	446929	446484	cyoE	Y75_RS02200	Y75_p0416	1
446941	447270	447105	NA	Y75_RS02205	Y75_p0417	1
447270	447884	447577	NA	Y75_RS02210	Y75_p0418	1
447874	449865	448869	cyoB	Y75_RS02215	Y75_p0419	1
449887	450834	450360	cyoA	Y75_RS02220	Y75_p0420	1
451294	452769	452031	ampG	Y75_RS02225	Y75_p0421	1
452813	453391	453102	NA	Y75_RS02230	Y75_p0422	1
453696	454013	453854	bolA	Y75_RS02235	Y75_p0423	0
454357	455655	455006	tig	Y75_RS02245	Y75_p0424	0
