gbk_start	gbk_end	gbk_midpoint	gbk_gene_id	gbk_locus_tag	gbk_old_locus_tag	gbk_strand
82383	85088	83735	secA	ECDH10B_RS00395	ECDH10B_0080	0
85148	85537	85342	mutT	ECDH10B_RS00400	ECDH10B_0081	0
85753	85950	85851	yacG	ECDH10B_RS00410	ECDH10B_0082	1
85960	86703	86331	zapD	ECDH10B_RS00415	ECDH10B_0083	1
86703	87323	87013	coaE	ECDH10B_RS00420	ECDH10B_0084	1
87548	88591	88069	guaC	ECDH10B_RS00425	ECDH10B_0085	0
88626	89828	89227	hofC	ECDH10B_RS00430	ECDH10B_0086	1
89818	91203	90510	gspE	ECDH10B_RS00435	ECDH10B_0087	1
91213	91653	91433	ppdD	ECDH10B_RS00440	ECDH10B_0088	1
91856	92749	92302	nadC	ECDH10B_RS00450	ECDH10B_0089	1
92837	93388	93112	ampD	ECDH10B_RS00455	ECDH10B_0090	0
93385	94239	93812	ampE	ECDH10B_RS00460	ECDH10B_0091	0
94282	95655	94968	aroP	ECDH10B_RS00465	ECDH10B_0092	1
96196	96960	96578	pdhR	ECDH10B_RS00470	ECDH10B_0093	0
97121	99784	98452	aceE	ECDH10B_RS00475	ECDH10B_0094	0
99799	101691	100745	aceF	ECDH10B_RS00480	ECDH10B_0095	0
102016	103440	102728	lpdA	ECDH10B_RS00485	ECDH10B_0096	0
103511	105364	104437	NA	ECDH10B_RS00490	ECDH10B_0097	1
105719	108316	107017	acnB	ECDH10B_RS00495	ECDH10B_0098	0
108492	108854	108673	NA	ECDH10B_RS00500	ECDH10B_0099	0
108892	109686	109289	speD	ECDH10B_RS00505	ECDH10B_0100	1
109702	110568	110135	speE	ECDH10B_RS00510	ECDH10B_0101	1
110674	111021	110847	NA	ECDH10B_RS00515	ECDH10B_0102	1
111187	112737	111962	cueO	ECDH10B_RS00520	ECDH10B_0103	0
112939	115329	114134	NA	ECDH10B_RS00525	ECDH10B_0104	1
115535	116071	115803	hpt	ECDH10B_RS00530	ECDH10B_0105	0
116112	116774	116443	can	ECDH10B_RS00535	ECDH10B_0106	1
116883	117809	117346	NA	ECDH10B_RS00540	ECDH10B_0107	0
117806	118576	118191	NA	ECDH10B_RS00545	ECDH10B_0108	0
118681	119121	118901	NA	ECDH10B_RS00550	ECDH10B_0109	0
119185	120414	119799	NA	ECDH10B_RS00555	ECDH10B_0110	0
120418	120798	120608	panD	ECDH10B_RS00560	ECDH10B_0111	1
121072	121974	121523	NA	ECDH10B_RS00565	ECDH10B_0112	0
122048	122899	122473	panC	ECDH10B_RS00570	ECDH10B_0113	1
122911	123705	123308	panB	ECDH10B_RS00575	ECDH10B_0114	1
123819	125057	124438	yadC	ECDH10B_RS00580	ECDH10B_0115	1
125107	125703	125405	NA	ECDH10B_RS00585	ECDH10B_0116	1
125730	126335	126032	yadL	ECDH10B_RS00590	ECDH10B_0117	1
126347	126916	126631	NA	ECDH10B_RS00595	ECDH10B_0118	1
126933	129530	128231	htrE	ECDH10B_RS00600	ECDH10B_0119	1
129565	130305	129935	NA	ECDH10B_RS00605	ECDH10B_0120	1
130403	130987	130695	NA	ECDH10B_RS00610	ECDH10B_0121	1
131357	131836	131596	folK	ECDH10B_RS00615	ECDH10B_0122	1
131833	133251	132542	pcnB	ECDH10B_RS00620	ECDH10B_0123	1
133290	134216	133753	gluQRS	ECDH10B_RS00625	ECDH10B_0124	1
134253	134708	134480	NA	ECDH10B_RS00630	ECDH10B_0125	1
134886	135590	135238	sfsA	ECDH10B_RS00635	ECDH10B_0126	1
135605	136135	135870	thpR	ECDH10B_RS00640	ECDH10B_0127	1
136209	138638	137423	NA	ECDH10B_RS00645	ECDH10B_0128	0
138834	141368	140101	mrcB	ECDH10B_RS00655	ECDH10B_0129	0
141588	143831	142709	fhuA	ECDH10B_RS00660	ECDH10B_0130	0
143882	144679	144280	fhuC	ECDH10B_RS00665	ECDH10B_0131	0
144679	145569	145124	fhuD	ECDH10B_RS00670	ECDH10B_0132	0
145566	147548	146557	fhuB	ECDH10B_RS00675	ECDH10B_0133	0
147706	148986	148346	hemL	ECDH10B_RS00680	ECDH10B_0134	1
149211	150632	149921	clcA	ECDH10B_RS00685	ECDH10B_0135	0
150656	150721	150688	NA	ECDH10B_RS25835	NA	0
150714	151058	150886	erpA	ECDH10B_RS00690	ECDH10B_0136	0
151105	151728	151416	NA	ECDH10B_RS00695	ECDH10B_0137	1
151766	152566	152166	btuF	ECDH10B_RS00700	ECDH10B_0138	1
152559	153257	152908	mtnN	ECDH10B_RS00705	ECDH10B_0139	1
153341	154858	154099	dgt	ECDH10B_RS00710	ECDH10B_0140	0
154988	156412	155700	degP	ECDH10B_RS00715	ECDH10B_0141	0
156567	157724	157145	NA	ECDH10B_RS00720	ECDH10B_0142	0
157813	158199	158006	NA	ECDH10B_RS00725	ECDH10B_0143	1
158361	159173	158767	yaeI	ECDH10B_RS00730	ECDH10B_0144	1
159227	160051	159639	dapD	ECDH10B_RS00735	ECDH10B_0145	1
160082	162754	161418	glnD	ECDH10B_RS00740	ECDH10B_0146	1
162816	163610	163213	map	ECDH10B_RS00745	ECDH10B_0147	1
163978	164703	164340	rpsB	ECDH10B_RS00750	ECDH10B_0149	0
164961	165812	165386	tsf	ECDH10B_RS00755	ECDH10B_0150	0
165959	166684	166321	pyrH	ECDH10B_RS00760	ECDH10B_0151	0
166976	167533	167254	frr	ECDH10B_RS00765	ECDH10B_0152	0
167625	168821	168223	ispC	ECDH10B_RS00770	ECDH10B_0153	0
169010	169768	169389	ispU	ECDH10B_RS00775	ECDH10B_0154	0
169781	170638	170209	cdsA	ECDH10B_RS00780	ECDH10B_0155	0
170650	172002	171326	rseP	ECDH10B_RS00785	ECDH10B_0156	0
172032	174464	173248	bamA	ECDH10B_RS00790	ECDH10B_0157	0
174586	175071	174828	skp	ECDH10B_RS00795	ECDH10B_0158	0
175075	176100	175587	lpxD	ECDH10B_RS00800	ECDH10B_0159	0
176205	176660	176432	fabZ	ECDH10B_RS00805	ECDH10B_0160	0
176664	177452	177058	lpxA	ECDH10B_RS00810	ECDH10B_0161	0
177452	178600	178026	lpxB	ECDH10B_RS00815	ECDH10B_0162	0
178597	179193	178895	rnhB	ECDH10B_RS00820	ECDH10B_0163	0
179230	182712	180971	dnaE	ECDH10B_RS00825	ECDH10B_0164	0
182725	183684	183204	accA	ECDH10B_RS00830	ECDH10B_0165	0
183783	185924	184853	ldcC	ECDH10B_RS00835	ECDH10B_0166	0
185981	186370	186175	NA	ECDH10B_RS00840	ECDH10B_0167	0
186435	187733	187084	tilS	ECDH10B_RS00845	ECDH10B_0168	0
187782	188042	187912	rof	ECDH10B_RS00850	ECDH10B_0169	1
188029	188229	188129	NA	ECDH10B_RS00855	ECDH10B_0170	1
188395	188940	188667	NA	ECDH10B_RS00860	ECDH10B_0171	0
188937	189359	189148	arfB	ECDH10B_RS00865	ECDH10B_0172	0
189373	190083	189728	nlpE	ECDH10B_RS00870	ECDH10B_0173	0
190283	191107	190695	NA	ECDH10B_RS00875	ECDH10B_0174	1
191161	192879	192020	proS	ECDH10B_RS00880	ECDH10B_0175	1
192991	193698	193344	tsaA	ECDH10B_RS00885	ECDH10B_0176	1
193695	194099	193897	rcsF	ECDH10B_RS00890	ECDH10B_0177	1
194217	195032	194624	metQ	ECDH10B_RS00895	ECDH10B_0178	1
195072	195725	195398	metI	ECDH10B_RS00900	ECDH10B_0179	1
195718	196749	196233	metN	ECDH10B_RS00905	ECDH10B_0180	1
196937	197512	197224	gmhB	ECDH10B_RS00910	ECDH10B_0181	0
203271	204074	203672	dkgB	ECDH10B_RS00945	ECDH10B_0188	0
204071	204985	204528	NA	ECDH10B_RS00950	ECDH10B_0189	1
205226	206026	205626	NA	ECDH10B_RS00955	ECDH10B_0190	0
206030	206653	206341	NA	ECDH10B_RS00960	ECDH10B_0191	0
206701	208059	207380	mltD	ECDH10B_RS00965	ECDH10B_0192	1
208131	208886	208508	gloB	ECDH10B_RS00970	ECDH10B_0193	1
208920	209642	209281	NA	ECDH10B_RS00975	ECDH10B_0194	0
209639	210106	209872	rnhA	ECDH10B_RS00980	ECDH10B_0195	1
210171	210902	210536	dnaQ	ECDH10B_RS00985	ECDH10B_0196	0
211439	212224	211831	NA	ECDH10B_RS00995	ECDH10B_0198	0
212361	212840	212600	NA	ECDH10B_RS01000	NA	1
213523	214293	213908	yafV	ECDH10B_RS01015	ECDH10B_0201	1
214447	214920	214683	ivy	ECDH10B_RS01020	ECDH10B_0202	0
214963	217407	216185	NA	ECDH10B_RS01025	ECDH10B_0203	1
217647	218225	217936	lpcA	ECDH10B_RS01030	ECDH10B_0204	0
218431	219198	218814	NA	ECDH10B_RS01035	ECDH10B_0205	0
219169	219909	219539	NA	ECDH10B_RS01040	ECDH10B_0206	1
220065	220343	220204	yafQ	ECDH10B_RS01045	ECDH10B_0207	1
220346	220606	220476	dinJ	ECDH10B_RS01050	ECDH10B_0208	1
220816	221565	221190	NA	ECDH10B_RS01055	ECDH10B_0209	0
221741	222238	221989	rayT	ECDH10B_RS01060	ECDH10B_0210	0
222462	224201	223331	flhA	ECDH10B_RS01065	ECDH10B_0211	1
224146	224931	224538	lafU	ECDH10B_RS01070	ECDH10B_0212	0
225002	226057	225529	dinB	ECDH10B_RS01075	ECDH10B_0213	0
226109	226402	226255	yafN	ECDH10B_RS01080	ECDH10B_0214	0
226405	226803	226604	yafO	ECDH10B_RS01085	ECDH10B_0215	0
226813	227265	227039	NA	ECDH10B_RS01090	ECDH10B_0216	0
227571	227837	227704	NA	ECDH10B_RS01095	ECDH10B_0217	0
227770	228306	228038	NA	ECDH10B_RS01100	ECDH10B_0218	0
228363	229820	229091	pepD	ECDH10B_RS01105	ECDH10B_0219	1
230081	230539	230310	gpt	ECDH10B_RS01110	ECDH10B_0220	0
230631	231875	231253	frsA	ECDH10B_RS01115	ECDH10B_0221	0
231933	232334	232133	NA	ECDH10B_RS01120	ECDH10B_0222	0
232373	233428	232900	phoE	ECDH10B_RS01125	ECDH10B_0223	1
233716	234819	234267	proB	ECDH10B_RS01130	ECDH10B_0224	0
234831	236084	235457	proA	ECDH10B_RS01135	ECDH10B_0225	0
236656	236997	236826	ykfI	ECDH10B_RS01145	ECDH10B_0227	1
237018	237335	237176	yafW	ECDH10B_RS01150	ECDH10B_0228	1
237354	237575	237464	NA	ECDH10B_RS23500	ECDH10B_0229	1
237584	238060	237822	NA	ECDH10B_RS01155	ECDH10B_0230	1
238076	238534	238305	NA	ECDH10B_RS01160	ECDH10B_0231	1
238632	238871	238751	NA	ECDH10B_RS01165	ECDH10B_0232	1
238948	239415	239181	NA	ECDH10B_RS01170	ECDH10B_0233	1
239438	239881	239659	NA	ECDH10B_RS25845	ECDH10B_0234	1
239881	240108	239994	NA	ECDH10B_RS25850	ECDH10B_0235	1
240512	241333	240922	NA	ECDH10B_RS01185	ECDH10B_0237	1
241425	242288	241856	NA	ECDH10B_RS01190	ECDH10B_0238	1
242617	243510	243063	NA	ECDH10B_RS01195	ECDH10B_0239	1
243931	245082	244506	NA	ECDH10B_RS01205	ECDH10B_0241	0
247429	248445	247937	NA	ECDH10B_RS01230	ECDH10B_0245	1
248653	250056	249354	mmuP	ECDH10B_RS01235	ECDH10B_0246	0
250043	250975	250509	mmuM	ECDH10B_RS01240	ECDH10B_0247	0
251084	252130	251607	NA	ECDH10B_RS01245	ECDH10B_0248	1
253352	253690	253521	NA	ECDH10B_RS01265	ECDH10B_0252	1
253713	254063	253888	NA	ECDH10B_RS01270	ECDH10B_0253	1
254157	255311	254734	NA	ECDH10B_RS01275	ECDH10B_0254	1
255606	256514	256060	yagE	ECDH10B_RS01280	ECDH10B_0255	0
256529	258496	257512	yagF	ECDH10B_RS01285	ECDH10B_0256	0
258723	260105	259414	NA	ECDH10B_RS01290	ECDH10B_0257	0
260117	261727	260922	NA	ECDH10B_RS01295	ECDH10B_0258	0
262073	263442	262757	NA	ECDH10B_RS25305	NA	0
264075	265079	264577	argF	ECDH10B_RS01320	ECDH10B_0261	1
266274	267005	266639	NA	ECDH10B_RS01330	ECDH10B_0264	0
267096	267722	267409	NA	ECDH10B_RS01335	ECDH10B_0265	1
267994	268692	268343	NA	ECDH10B_RS01340	ECDH10B_0266	1
268719	269573	269146	NA	ECDH10B_RS01345	ECDH10B_0267	1
269692	269916	269804	NA	ECDH10B_RS01350	NA	1
269913	270353	270133	NA	ECDH10B_RS01355	ECDH10B_0268	1
270470	271870	271170	NA	ECDH10B_RS01360	ECDH10B_0269	1
272155	272565	272360	NA	ECDH10B_RS01370	ECDH10B_0270	1
272544	273500	273022	paoD	ECDH10B_RS01375	ECDH10B_0271	1
273510	275708	274609	NA	ECDH10B_RS01380	ECDH10B_0272	1
275705	276661	276183	NA	ECDH10B_RS01385	ECDH10B_0273	1
276658	277347	277002	paoA	ECDH10B_RS01390	ECDH10B_0274	1
277765	278379	278072	NA	ECDH10B_RS01395	ECDH10B_0275	0
278627	278956	278791	NA	ECDH10B_RS01400	ECDH10B_0276	1
279269	279979	279624	NA	ECDH10B_RS01405	ECDH10B_0277	1
279948	281591	280769	ecpD	ECDH10B_RS01410	ECDH10B_0278	1
281581	284106	282843	NA	ECDH10B_RS01415	ECDH10B_0279	1
284132	284800	284466	NA	ECDH10B_RS01420	ECDH10B_0280	1
284858	285445	285151	ecpA	ECDH10B_RS01425	ECDH10B_0281	1
285520	286062	285791	ecpR	ECDH10B_RS01430	ECDH10B_0282	1
286886	287113	286999	NA	ECDH10B_RS01435	ECDH10B_0283	0
287148	287288	287218	rpmJ	ECDH10B_RS01440	ECDH10B_0284	1
287288	287551	287419	NA	ECDH10B_RS01445	ECDH10B_0285	1
287915	288016	287965	NA	ECDH10B_RS01450	NA	1
289131	290018	289574	NA	ECDH10B_RS01455	ECDH10B_0286	0
290065	290364	290214	NA	ECDH10B_RS26185	ECDH10B_0287	0
290361	291227	290794	NA	ECDH10B_RS01465	ECDH10B_0288	0
292500	293093	292796	rclC	ECDH10B_RS01475	ECDH10B_0290	1
293105	293341	293223	NA	ECDH10B_RS01480	ECDH10B_0291	1
293450	294775	294112	NA	ECDH10B_RS01485	ECDH10B_0292	1
295001	295855	295428	NA	ECDH10B_RS01490	ECDH10B_0293	0
296382	297101	296741	NA	ECDH10B_RS01495	ECDH10B_0294	0
297112	298539	297825	NA	ECDH10B_RS01500	ECDH10B_0295	0
298532	299227	298879	NA	ECDH10B_RS01505	ECDH10B_0296	0
299470	300138	299804	NA	ECDH10B_RS01515	ECDH10B_0297	1
300351	302021	301186	betA	ECDH10B_RS01520	ECDH10B_0298	1
302035	303507	302771	betB	ECDH10B_RS01525	ECDH10B_0299	1
303521	304108	303814	betI	ECDH10B_RS01530	ECDH10B_0300	1
304237	306270	305253	betT	ECDH10B_RS01535	ECDH10B_0301	0
306576	306650	306613	NA	ECDH10B_RS25865	NA	0
307145	308233	307689	NA	ECDH10B_RS01545	ECDH10B_0302	0
308275	309207	308741	NA	ECDH10B_RS01550	ECDH10B_0303	1
309299	309796	309547	NA	ECDH10B_RS01555	ECDH10B_0304	1
310054	310659	310356	NA	ECDH10B_RS01560	ECDH10B_0305	0
310699	311562	311130	NA	ECDH10B_RS01565	ECDH10B_0306	0
311552	313099	312325	fdrA	ECDH10B_RS01570	ECDH10B_0307	0
313099	315225	314162	mhpT	ECDH10B_RS23570	NA	0
315327	315866	315596	NA	ECDH10B_RS01585	ECDH10B_0309	0
316090	316923	316506	NA	ECDH10B_RS01590	ECDH10B_0310	1
317017	318126	317571	NA	ECDH10B_RS01595	ECDH10B_0311	1
318161	318436	318298	frmR	ECDH10B_RS01600	ECDH10B_0312	1
318624	319397	319010	yaiO	ECDH10B_RS01605	ECDH10B_0313	1
319399	319842	319620	NA	ECDH10B_RS01610	NA	1
319861	321134	320497	NA	ECDH10B_RS01625	ECDH10B_0317	0
321294	322490	321892	NA	ECDH10B_RS01630	ECDH10B_0319	1
322515	322634	322574	NA	ECDH10B_RS25870	NA	0
322614	323171	322892	NA	ECDH10B_RS01635	ECDH10B_0320	1
323787	324749	324268	tauA	ECDH10B_RS01640	ECDH10B_0321	0
324762	325529	325145	tauB	ECDH10B_RS01645	ECDH10B_0322	0
325526	326353	325939	tauC	ECDH10B_RS01650	ECDH10B_0323	0
326350	327201	326775	tauD	ECDH10B_RS01655	ECDH10B_0324	0
327308	328282	327795	hemB	ECDH10B_RS01660	ECDH10B_0325	1
328806	330266	329536	NA	ECDH10B_RS01670	NA	0
330294	331160	330727	NA	ECDH10B_RS01675	ECDH10B_0329	1
331157	331456	331306	NA	ECDH10B_RS26190	ECDH10B_0330	1
333061	333684	333372	iprA	ECDH10B_RS01695	ECDH10B_0332	0
333685	334842	334263	NA	ECDH10B_RS01700	ECDH10B_0333	1
335194	336414	335804	sbmA	ECDH10B_RS01710	ECDH10B_0334	0
336427	337521	336974	yaiW	ECDH10B_RS01715	ECDH10B_0335	0
337580	337888	337734	NA	ECDH10B_RS01720	ECDH10B_0336	1
338148	338360	338254	NA	ECDH10B_RS25875	ECDH10B_0337	0
338384	339478	338931	NA	ECDH10B_RS01730	ECDH10B_0338	1
339556	339759	339657	NA	ECDH10B_RS26195	NA	0
339941	340201	340071	iraP	ECDH10B_RS01740	ECDH10B_0339	0
340302	341717	341009	phoA	ECDH10B_RS01745	ECDH10B_0340	0
341836	342156	341996	psiF	ECDH10B_RS01750	ECDH10B_0341	0
342258	343373	342815	adrA	ECDH10B_RS01755	ECDH10B_0342	0
343390	344199	343794	proC	ECDH10B_RS01760	ECDH10B_0343	1
344319	344777	344548	NA	ECDH10B_RS01765	ECDH10B_0344	0
344960	345484	345222	aroL	ECDH10B_RS01770	ECDH10B_0345	0
345534	345725	345629	yaiA	ECDH10B_RS01775	ECDH10B_0346	0
345983	346660	346321	NA	ECDH10B_RS01785	ECDH10B_0347	0
346732	347016	346874	ppnP	ECDH10B_RS01790	ECDH10B_0348	0
347502	347585	347543	NA	ECDH10B_RS25880	NA	0
347663	348574	348118	rdgC	ECDH10B_RS01800	ECDH10B_0350	1
348699	349607	349153	mak	ECDH10B_RS01805	ECDH10B_0351	0
349852	351036	350444	araJ	ECDH10B_RS01810	ECDH10B_0352	1
351162	354308	352735	sbcC	ECDH10B_RS01815	ECDH10B_0353	1
354305	355507	354906	sbcD	ECDH10B_RS01820	ECDH10B_0354	1
355697	356386	356041	phoB	ECDH10B_RS01825	ECDH10B_0355	0
356444	357739	357091	phoR	ECDH10B_RS01830	ECDH10B_0356	0
358146	359465	358805	brnQ	ECDH10B_RS01835	ECDH10B_0357	0
359541	360914	360227	proY	ECDH10B_RS01840	ECDH10B_0358	0
361070	362887	361978	malZ	ECDH10B_RS01845	ECDH10B_0359	0
362892	363473	363182	acpH	ECDH10B_RS01850	ECDH10B_0360	1
363566	364636	364101	queA	ECDH10B_RS01855	ECDH10B_0361	0
364692	365819	365255	tgt	ECDH10B_RS01860	ECDH10B_0362	0
365842	366174	366008	yajC	ECDH10B_RS01865	ECDH10B_0363	0
366202	368049	367125	secD	ECDH10B_RS01870	ECDH10B_0364	0
368060	369031	368545	secF	ECDH10B_RS01875	ECDH10B_0365	0
369160	369507	369333	NA	ECDH10B_RS01880	ECDH10B_0366	0
369684	370568	370126	NA	ECDH10B_RS01890	ECDH10B_0367	1
370867	371406	371136	NA	ECDH10B_RS01895	ECDH10B_0368	1
371557	372006	371781	nrdR	ECDH10B_RS01900	ECDH10B_0369	0
372010	373113	372561	ribD	ECDH10B_RS01905	ECDH10B_0370	0
373202	373672	373437	ribE	ECDH10B_RS01910	ECDH10B_0371	0
373692	374111	373901	nusB	ECDH10B_RS01915	ECDH10B_0372	0
374189	375166	374677	thiL	ECDH10B_RS01920	ECDH10B_0373	0
375144	375662	375403	pgpA	ECDH10B_RS01925	ECDH10B_0374	0
375716	376690	376203	yajO	ECDH10B_RS01930	ECDH10B_0375	1
376870	378732	377801	dxs	ECDH10B_RS01935	ECDH10B_0376	1
378757	379656	379206	ispA	ECDH10B_RS01940	ECDH10B_0377	1
379656	379898	379777	xseB	ECDH10B_RS01945	ECDH10B_0378	1
380104	381552	380828	thiI	ECDH10B_RS01950	ECDH10B_0379	0
381606	382196	381901	yajL	ECDH10B_RS01955	ECDH10B_0380	1
382159	383070	382614	panE	ECDH10B_RS01960	ECDH10B_0381	1
383238	383729	383483	yajQ	ECDH10B_RS01965	ECDH10B_0382	0
383857	385221	384539	NA	ECDH10B_RS01970	ECDH10B_0383	1
385370	386260	385815	cyoE	ECDH10B_RS01975	ECDH10B_0384	1
386272	386601	386436	NA	ECDH10B_RS01980	ECDH10B_0385	1
386601	387215	386908	NA	ECDH10B_RS01985	ECDH10B_0386	1
387205	389196	388200	cyoB	ECDH10B_RS01990	ECDH10B_0387	1
389218	390165	389691	cyoA	ECDH10B_RS01995	ECDH10B_0388	1
390625	392100	391362	ampG	ECDH10B_RS02000	ECDH10B_0389	1
392144	392722	392433	NA	ECDH10B_RS02005	ECDH10B_0390	1
393027	393344	393185	bolA	ECDH10B_RS02010	ECDH10B_0391	0
393688	394986	394337	tig	ECDH10B_RS02020	ECDH10B_0392	0
395232	395855	395543	clpP	ECDH10B_RS02025	ECDH10B_0393	0
395981	397255	396618	clpX	ECDH10B_RS02030	ECDH10B_0394	0
397443	399797	398620	lon	ECDH10B_RS02035	ECDH10B_0395	0
400006	400278	400142	hupB	ECDH10B_RS02040	ECDH10B_0396	0
400470	402341	401405	ppiD	ECDH10B_RS02045	ECDH10B_0397	0
402492	402863	402677	NA	ECDH10B_RS02050	ECDH10B_0398	0
402957	403355	403156	NA	ECDH10B_RS02055	ECDH10B_0399	0
403407	404102	403754	queC	ECDH10B_RS02060	ECDH10B_0400	1
404167	405867	405017	NA	ECDH10B_RS02065	ECDH10B_0401	1
405967	406785	406376	cof	ECDH10B_RS02070	ECDH10B_0402	0
406938	407396	407167	NA	ECDH10B_RS02075	ECDH10B_0403	0
407426	409198	408312	NA	ECDH10B_RS02080	ECDH10B_0404	0
409191	410972	410081	NA	ECDH10B_RS02085	ECDH10B_0405	0
411153	411491	411322	glnK	ECDH10B_RS02090	ECDH10B_0406	0
411521	412807	412164	amtB	ECDH10B_RS02095	ECDH10B_0407	0
412856	413716	413286	tesB	ECDH10B_RS02100	ECDH10B_0408	1
413934	414506	414220	NA	ECDH10B_RS02105	ECDH10B_0409	0
414537	414848	414692	NA	ECDH10B_RS02110	ECDH10B_0410	1
