gbk_start	gbk_end	gbk_midpoint	gbk_gene_id	gbk_locus_tag	gbk_old_locus_tag	gbk_strand
272652	273788	273220	ECs0241	NA	NA	0
273791	275551	274671	ECs0242	NA	NA	0
275535	275705	275620	ECs0243	NA	NA	0
275753	276016	275884	ECs0244	NA	NA	0
276197	277369	276783	ECs0245	NA	NA	0
277487	278257	277872	ECs0246	NA	NA	1
278411	278884	278647	ECs0247	NA	NA	0
278927	281407	280167	ECs0248	NA	NA	1
281611	282189	281900	ECs0249	NA	NA	0
282294	283061	282677	ECs0250	NA	NA	0
283032	283772	283402	ECs0251	NA	NA	1
283928	284188	284058	ECs0252	NA	NA	1
284207	284467	284337	ECs0253	NA	NA	1
284677	285426	285051	ECs0254	NA	NA	0
285602	285898	285750	ECs0255	NA	NA	0
286244	287983	287113	ECs0257	NA	NA	1
287928	288713	288320	ECs0256	NA	NA	0
288784	289839	289311	ECs0258	NA	NA	0
289891	290184	290037	ECs0259	NA	NA	0
290187	290585	290386	ECs0260	NA	NA	0
290595	291047	290821	ECs0261	NA	NA	0
291354	291620	291487	ECs0262	NA	NA	0
291589	292089	291839	ECs0263	NA	NA	0
292146	293603	292874	ECs0264	NA	NA	1
293864	294322	294093	ECs0265	NA	NA	0
294414	295658	295036	ECs0266	NA	NA	0
295716	296117	295916	ECs0267	NA	NA	0
296156	297211	296683	ECs0268	NA	NA	1
297499	298602	298050	ECs0269	NA	NA	0
298614	299867	299240	ECs0270	NA	NA	0
299982	300057	300019	thrW	NA	NA	0
300072	301046	300559	ECs0271	NA	NA	1
300937	301182	301059	ECs0272	NA	NA	1
301422	301811	301616	ECs0273	NA	NA	1
301939	302652	302295	ECs0274	NA	NA	1
302753	302953	302853	ECs0275	NA	NA	0
303072	303365	303218	ECs0276	NA	NA	0
303398	304006	303702	ECs0277	NA	NA	0
303808	304320	304064	ECs0278	NA	NA	0
304317	304628	304472	ECs0279	NA	NA	0
304628	305422	305025	ECs0280	NA	NA	0
305422	306015	305718	ECs0281	NA	NA	0
305987	306430	306208	ECs0282	NA	NA	1
306451	306861	306656	ECs0283	NA	NA	1
306891	307445	307168	ECs0284	NA	NA	0
307503	308276	307889	ECs0285	NA	NA	1
308936	309085	309010	ECs0286	NA	NA	0
309100	309843	309471	ECs0287	NA	NA	0
309885	310238	310061	ECs0288	NA	NA	1
310806	311987	311396	ECs0289	NA	NA	0
311991	312407	312199	ECs0290	NA	NA	0
312380	312997	312688	ECs0291	NA	NA	0
312997	313455	313226	ECs0292	NA	NA	0
313448	314080	313764	ECs0293	NA	NA	0
314111	314701	314406	ECs0294	NA	NA	0
314701	315267	314984	ECs0295	NA	NA	0
315677	315949	315813	ECs0296	NA	NA	1
315955	316506	316230	ECs0297	NA	NA	1
316503	317255	316879	ECs0298	NA	NA	1
318189	318449	318319	ECs0299	NA	NA	0
318446	319003	318724	ECs0300	NA	NA	0
319000	319221	319110	ECs0301	NA	NA	0
319221	319544	319382	ECs0302	NA	NA	0
319558	321891	320724	ECs0303	NA	NA	0
322024	322980	322502	ECs0304	NA	NA	1
323656	324405	324030	ECs0305	NA	NA	1
324654	325376	325015	ECs0306	NA	NA	0
325543	325821	325682	ECs0307	NA	NA	0
325894	326052	325973	ECs0308	NA	NA	0
326524	327426	326975	ECs0309	NA	NA	1
327594	328730	328162	ECs0310	NA	NA	0
328806	329999	329402	ECs0311	NA	NA	0
330119	330199	330159	ECs0312	NA	NA	1
330178	331134	330656	ECs0313	NA	NA	1
331144	333342	332243	ECs0314	NA	NA	1
333339	334295	333817	ECs0315	NA	NA	1
334292	334981	334636	ECs0316	NA	NA	1
335399	336013	335706	ECs0317	NA	NA	0
336261	336590	336425	ECs0318	NA	NA	1
336903	337658	337280	ECs0319	NA	NA	1
337582	339225	338403	ECs0320	NA	NA	1
339215	341740	340477	ECs0321	NA	NA	1
341766	342434	342100	ECs0322	NA	NA	1
342492	343079	342785	ECs0323	NA	NA	1
343154	343744	343449	ECs0324	NA	NA	1
344169	344459	344314	ECs0325	NA	NA	0
344521	344712	344616	ECs0326	NA	NA	0
344922	345185	345053	ECs0327	NA	NA	1
345428	345829	345628	ECs0328	NA	NA	0
345826	346173	345999	ECs0329	NA	NA	0
346223	347761	346992	ECs0330	NA	NA	0
348573	349715	349144	ECs0331	NA	NA	1
349950	350870	350410	ECs0332	NA	NA	1
351027	351953	351490	ECs0333	NA	NA	0
352241	352597	352419	ECs0334	NA	NA	1
352790	353365	353077	ECs0335	NA	NA	1
353931	358184	356057	ECs0336	NA	NA	0
358305	359195	358750	ECs0337	NA	NA	1
359411	360280	359845	ECs0338	NA	NA	0
360440	361033	360736	ECs0340	NA	NA	1
361016	361285	361150	ECs0339	NA	NA	0
361045	361296	361170	ECs0341	NA	NA	1
361390	362742	362066	ECs0342	NA	NA	1
362941	363795	363368	ECs0343	NA	NA	0
364322	365041	364681	ECs0344	NA	NA	0
365052	366479	365765	ECs0345	NA	NA	0
366319	367167	366743	ECs0346	NA	NA	0
367122	367334	367228	ECs0347	NA	NA	1
367662	368078	367870	ECs0348	NA	NA	1
368260	368508	368384	ECs0349	NA	NA	1
368426	369520	368973	ECs0350	NA	NA	1
369562	370323	369942	ECs0351	NA	NA	1
370477	370848	370662	ECs0352	NA	NA	1
371104	371271	371187	ECs0353	NA	NA	1
371601	371759	371680	ECs0354	NA	NA	1
371780	372220	372000	ECs0355	NA	NA	1
372407	372541	372474	ECs0356	NA	NA	0
373223	374911	374067	ECs0357	NA	NA	1
374925	376397	375661	ECs0358	NA	NA	1
376411	376998	376704	ECs0359	NA	NA	1
377127	379160	378143	ECs0360	NA	NA	0
379105	379254	379179	ECs0361	NA	NA	1
379734	383717	381725	ECs0362	NA	NA	0
383859	384947	384403	ECs0363	NA	NA	0
384989	385249	385119	ECs0364	NA	NA	1
385210	385920	385565	ECs0365	NA	NA	1
386012	386314	386163	ECs0366	NA	NA	1
386777	387382	387079	ECs0367	NA	NA	0
387422	388285	387853	ECs0368	NA	NA	0
388275	389822	389048	ECs0369	NA	NA	0
389822	391240	390531	ECs0370	NA	NA	0
391266	391586	391426	ECs0371	NA	NA	0
391755	392705	392230	ECs0372	NA	NA	0
392715	394097	393406	ECs0373	NA	NA	0
395057	396043	395550	ECs0374	NA	NA	0
396092	396352	396222	ECs0375	NA	NA	0
396464	397576	397020	ECs0376	NA	NA	0
397569	398540	398054	ECs0377	NA	NA	0
398537	399493	399015	ECs0378	NA	NA	0
399580	400629	400104	ECs0379	NA	NA	0
400872	401687	401279	ECs0380	NA	NA	0
402208	402348	402278	ECs0381	NA	NA	0
402365	403036	402700	ECs0382	NA	NA	1
403183	403458	403320	ECs0383	NA	NA	0
403556	405142	404349	ECs0384	NA	NA	1
405381	406271	405826	ECs0385	NA	NA	0
406427	407596	407011	ECs0386	NA	NA	0
407630	409081	408355	ECs0387	NA	NA	0
409121	411007	410064	ECs0388	NA	NA	0
411901	413160	412530	ECs0389	NA	NA	0
413150	414433	413791	ECs0390	NA	NA	0
414566	415465	415015	ECs0391	NA	NA	1
415575	416234	415904	ECs0392	NA	NA	0
416265	416735	416500	ECs0393	NA	NA	0
416768	417922	417345	ECs0394	NA	NA	0
418025	418636	418330	ECs0395	NA	NA	1
418702	419955	419328	ECs0396	NA	NA	1
420007	423081	421544	ECs0397	NA	NA	1
423204	424286	423745	ECs0398	NA	NA	1
424323	425276	424799	ECs0399	NA	NA	1
425296	426084	425690	ECs0400	NA	NA	1
426187	427134	426660	ECs0401	NA	NA	1
427211	428875	428043	ECs0402	NA	NA	0
428877	429821	429349	ECs0403	NA	NA	0
429776	430705	430240	ECs0404	NA	NA	0
430715	431524	431119	ECs0405	NA	NA	0
431521	432471	431996	ECs0406	NA	NA	0
432468	433481	432974	ECs0407	NA	NA	0
433612	434868	434240	ECs0408	NA	NA	0
434853	435509	435181	ECs0409	NA	NA	0
435634	436467	436050	ECs0410	NA	NA	1
436560	437669	437114	ECs0411	NA	NA	1
437704	438000	437852	ECs0412	NA	NA	1
438139	439197	438668	ECs0413	NA	NA	1
439197	441275	440236	ECs0414	NA	NA	1
441344	442375	441859	ECs0415	NA	NA	1
442372	443676	443024	ECs0416	NA	NA	1
443761	445302	444531	ECs0417	NA	NA	1
445302	445931	445616	ECs0418	NA	NA	1
446234	447196	446715	ECs0419	NA	NA	0
447209	447976	447592	ECs0420	NA	NA	0
447973	448800	448386	ECs0421	NA	NA	0
448797	449648	449222	ECs0422	NA	NA	0
449755	450762	450258	ECs0423	NA	NA	1
451255	454197	452726	ECs0424	NA	NA	0
454240	454908	454574	ECs0425	NA	NA	0
454909	456066	455487	ECs0426	NA	NA	1
456418	457638	457028	ECs0427	NA	NA	0
457651	458745	458198	ECs0428	NA	NA	0
458804	459112	458958	ECs0429	NA	NA	1
459240	459584	459412	ECs0430	NA	NA	0
459608	460702	460155	ECs0431	NA	NA	1
461165	461425	461295	ECs0432	NA	NA	0
461457	462941	462199	ECs0433	NA	NA	0
463042	463380	463211	ECs0434	NA	NA	0
463482	464597	464039	ECs0435	NA	NA	0
464614	465423	465018	ECs0437	NA	NA	1
465423	466001	465712	ECs0436	NA	NA	0
466184	466708	466446	ECs0438	NA	NA	0
466758	466949	466853	ECs0439	NA	NA	0
467207	467884	467545	ECs0440	NA	NA	0
467956	468240	468098	ECs0441	NA	NA	0
470382	470663	470522	ECs0442	NA	NA	0
470660	471109	470884	ECs0443	NA	NA	0
471194	472105	471649	ECs0445	NA	NA	1
472092	473138	472615	ECs0444	NA	NA	0
473281	474465	473873	ECs0446	NA	NA	1
474591	477734	476162	ECs0447	NA	NA	1
477731	478933	478332	ECs0448	NA	NA	1
479123	479812	479467	ECs0449	NA	NA	0
479870	481165	480517	ECs0450	NA	NA	0
481572	482891	482231	ECs0451	NA	NA	0
482967	484340	483653	ECs0452	NA	NA	0
484496	486313	485404	ECs0453	NA	NA	0
486501	487946	487223	ECs0454	NA	NA	0
487967	488548	488257	ECs0455	NA	NA	1
488641	489711	489176	ECs0456	NA	NA	0
489766	490893	490329	ECs0457	NA	NA	0
490916	491248	491082	ECs0458	NA	NA	0
491276	493123	492199	ECs0459	NA	NA	0
493134	494105	493619	ECs0460	NA	NA	0
494256	494498	494377	ECs0461	NA	NA	0
494491	494772	494631	ECs0462	NA	NA	0
494860	495207	495033	ECs0463	NA	NA	0
495384	496268	495826	ECs0464	NA	NA	1
496567	497166	496866	ECs0465	NA	NA	1
497257	497706	497481	ECs0466	NA	NA	0
497710	498813	498261	ECs0467	NA	NA	0
498902	499372	499137	ECs0468	NA	NA	0
499392	499811	499601	ECs0469	NA	NA	0
499889	500866	500377	ECs0470	NA	NA	0
500844	501359	501101	ECs0471	NA	NA	0
501537	503108	502322	ECs0472	NA	NA	1
503339	504313	503826	ECs0473	NA	NA	1
504368	506230	505299	ECs0474	NA	NA	1
506255	507154	506704	ECs0475	NA	NA	1
507154	507396	507275	ECs0476	NA	NA	1
507602	509050	508326	ECs0477	NA	NA	0
509104	509700	509402	ECs0478	NA	NA	1
509657	510568	510112	ECs0479	NA	NA	1
510718	511227	510972	ECs0480	NA	NA	0
511355	512725	512040	ECs0481	NA	NA	1
512868	513758	513313	ECs0482	NA	NA	1
513770	514099	513934	ECs0483	NA	NA	1
514099	514713	514406	ECs0484	NA	NA	1
514703	516694	515698	ECs0485	NA	NA	1
516716	517663	517189	ECs0486	NA	NA	1
518123	519598	518860	ECs0487	NA	NA	1
519642	520322	519982	ECs0488	NA	NA	1
520492	520842	520667	ECs0489	NA	NA	0
521186	522484	521835	ECs0490	NA	NA	0
522729	523352	523040	ECs0491	NA	NA	0
523478	524752	524115	ECs0492	NA	NA	0
524940	527294	526117	ECs0493	NA	NA	0
527503	527775	527639	ECs0494	NA	NA	0
527967	529838	528902	ECs0495	NA	NA	0
529989	530360	530174	ECs0496	NA	NA	0
530466	530864	530665	ECs0497	NA	NA	0
530916	531611	531263	ECs0498	NA	NA	1
531676	533376	532526	ECs0499	NA	NA	1
533464	534294	533879	ECs0500	NA	NA	0
534359	534904	534631	ECs0501	NA	NA	0
534934	536706	535820	ECs0502	NA	NA	0
536699	538480	537589	ECs0503	NA	NA	0
538661	538999	538830	ECs0504	NA	NA	0
539029	540315	539672	ECs0505	NA	NA	0
540364	541224	540794	ECs0506	NA	NA	1
541442	542014	541728	ECs0507	NA	NA	0
542047	542436	542241	ECs0508	NA	NA	1
542737	543090	542913	ECs0509	NA	NA	0
543132	544688	543910	ECs0510	NA	NA	1
544846	545355	545100	ECs0511	NA	NA	1
545432	545983	545707	ECs0512	NA	NA	1
546155	546373	546264	ECs0513	NA	NA	1
546399	546773	546586	ECs0514	NA	NA	1
547319	550468	548893	ECs0515	NA	NA	1
550491	551684	551087	ECs0516	NA	NA	1
551826	552473	552149	ECs0517	NA	NA	0
552601	555963	554282	ECs0518	NA	NA	0
556002	556166	556084	ECs0519	NA	NA	1
556180	556707	556443	ECs0520	NA	NA	1
556777	557154	556965	ECs0521	NA	NA	0
557307	557858	557582	ECs0522	NA	NA	0
557987	559918	558952	ECs0523	NA	NA	0
559971	560300	560135	ECs0524	NA	NA	0
560300	560905	560602	ECs0525	NA	NA	0
561015	562889	561952	ECs0526	NA	NA	0
563070	563714	563392	ECs0527	NA	NA	0
563846	564808	564327	ECs0528	NA	NA	0
564805	565764	565284	ECs0529	NA	NA	1
565916	567220	566568	ECs0530	NA	NA	0
567353	569029	568191	ECs0531	NA	NA	1
569266	570486	569876	ECs0532	NA	NA	1
570704	572356	571530	ECs0533	NA	NA	0
572393	572872	572632	ECs0534	NA	NA	1
573076	573870	573473	ECs0535	NA	NA	1
573954	574349	574151	ECs0536	NA	NA	0
574564	577068	575816	ECs0537	NA	NA	1
577330	578262	577796	ECs0538	NA	NA	0
578265	579557	578911	ECs0539	NA	NA	0
579895	581250	580572	ECs0540	NA	NA	0
581353	585738	583545	ECs0541	NA	NA	0
585946	601821	593883	ECs0542	NA	NA	0
601867	603987	602927	ECs0543	NA	NA	0
603984	605159	604571	ECs0544	NA	NA	0
605156	605563	605359	ECs0545	NA	NA	0
605767	606189	605978	ECs0546	NA	NA	1
606198	606365	606281	ECs0547	NA	NA	1
606274	607290	606782	ECs0548	NA	NA	1
607657	608019	607838	ECs0549	NA	NA	0
608078	608299	608188	ECs0550	NA	NA	0
608198	608653	608425	ECs0551	NA	NA	1
608653	609570	609111	ECs0552	NA	NA	1
609716	610393	610054	ECs0553	NA	NA	0
610353	611159	610756	ECs0554	NA	NA	0
611222	612112	611667	ECs0555	NA	NA	1
612137	612946	612541	ECs0556	NA	NA	1
612936	613562	613249	ECs0558	NA	NA	1
613530	614216	613873	ECs0557	NA	NA	0
614213	616627	615420	ECs0559	NA	NA	0
617057	621253	619155	ECs0560	NA	NA	0
621234	621494	621364	ECs0561	NA	NA	0
621533	621682	621607	ECs0562	NA	NA	0
622238	622645	622441	ECs0563	NA	NA	1
622725	623819	623272	ECs0564	NA	NA	1
623888	624814	624351	ECs0565	NA	NA	1
625044	625526	625285	ECs0566	NA	NA	0
625604	626419	626011	ECs0567	NA	NA	0
626509	628290	627399	ECs0568	NA	NA	0
628303	629079	628691	ECs0569	NA	NA	0
629180	630058	629619	ECs0570	NA	NA	0
630090	630368	630229	ECs0571	NA	NA	0
630227	631618	630922	ECs0572	NA	NA	0
631655	632545	632100	ECs0573	NA	NA	0
632552	633016	632784	ECs0574	NA	NA	0
633067	634374	633720	ECs0575	NA	NA	0
634396	635541	634968	ECs0576	NA	NA	0
635769	636554	636161	ECs0577	NA	NA	1
636565	637800	637182	ECs0578	NA	NA	1
637822	638871	638346	ECs0579	NA	NA	1
639188	640855	640021	ECs0580	NA	NA	0
641123	642124	641623	ECs0581	NA	NA	0
642135	642950	642542	ECs0582	NA	NA	0
642947	643840	643393	ECs0583	NA	NA	0
643979	645046	644512	ECs0584	NA	NA	1
645043	645552	645297	ECs0585	NA	NA	1
645670	646392	646031	ECs0586	NA	NA	1
646395	646889	646642	ECs0587	NA	NA	1
647063	648448	647755	ECs0588	NA	NA	0
648484	649005	648744	ECs0589	NA	NA	1
649113	649346	649229	ECs0590	NA	NA	1
649327	650193	649760	ECs0591	NA	NA	1
650631	651206	650918	ECs0592	NA	NA	0
651426	652118	651772	ECs0593	NA	NA	0
652149	654758	653453	ECs0594	NA	NA	0
654801	655778	655289	ECs0595	NA	NA	0
655789	656304	656046	ECs0596	NA	NA	0
