gbk_start	gbk_end	gbk_midpoint	gbk_gene_id	gbk_locus_tag	gbk_old_locus_tag	gbk_strand
84368	85312	84840	leuO	b0076	NA	0
85467	85511	85489	yabR	b4726	NA	1
85630	87354	86492	ilvI	b0077	NA	0
87357	87848	87602	ilvH	b0078	NA	0
88028	89032	88530	cra	b0080	NA	0
89634	90092	89863	mraZ	b0081	NA	0
90094	91035	90564	rsmH	b0082	NA	0
91032	91397	91214	ftsL	b0083	NA	0
91413	93179	92296	ftsI	b0084	NA	0
93166	94653	93909	murE	b0085	NA	0
94650	96008	95329	murF	b0086	NA	0
96002	97084	96543	mraY	b0087	NA	0
97087	98403	97745	murD	b0088	NA	0
98403	99647	99025	ftsW	b0089	NA	0
99644	100711	100177	murG	b0090	NA	0
100765	102240	101502	murC	b0091	NA	0
102233	103153	102693	ddlB	b0092	NA	0
103155	103985	103570	ftsQ	b0093	NA	0
103982	105244	104613	ftsA	b0094	NA	0
105305	106456	105880	ftsZ	b0095	NA	0
106557	107474	107015	lpxC	b0096	NA	0
107705	108217	107961	secM	b0097	NA	0
108279	110984	109631	secA	b0098	NA	0
111044	111433	111238	mutT	b0099	NA	0
111649	111846	111747	yacG	b0101	NA	1
111856	112599	112227	zapD	b0102	NA	1
112599	113219	112909	coaE	b0103	NA	1
113244	113288	113266	yacM	b4727	NA	0
113444	114487	113965	guaC	b0104	NA	0
114522	115724	115123	hofC	b0106	NA	1
115714	117099	116406	hofB	b0107	NA	1
117109	117549	117329	ppdD	b0108	NA	1
117752	118645	118198	nadC	b0109	NA	1
118733	119284	119008	ampD	b0110	NA	0
119281	120135	119708	ampE	b0111	NA	0
120178	121551	120864	aroP	b0112	NA	1
122092	122856	122474	pdhR	b0113	NA	0
123017	125680	124348	aceE	b0114	NA	0
125695	127587	126641	aceF	b0115	NA	0
127912	129336	128624	lpd	b0116	NA	0
129407	131260	130333	yacH	b0117	NA	1
131615	134212	132913	acnB	b0118	NA	0
134388	134750	134569	yacL	b0119	NA	0
134788	135582	135185	speD	b0120	NA	1
135598	136464	136031	speE	b0121	NA	1
136570	136917	136743	yacC	b0122	NA	1
137083	138633	137858	cueO	b0123	NA	0
138835	141225	140030	gcd	b0124	NA	1
141431	141967	141699	hpt	b0125	NA	0
142008	142670	142339	can	b0126	NA	1
142779	143705	143242	yadG	b0127	NA	0
143702	144472	144087	yadH	b0128	NA	0
144577	145017	144797	yadI	b0129	NA	0
145081	146310	145695	yadE	b0130	NA	0
146314	146694	146504	panD	b0131	NA	1
146968	147870	147419	rpnC	b0132	NA	0
147944	148795	148369	panC	b0133	NA	1
148807	149601	149204	panB	b0134	NA	1
149715	150953	150334	yadC	b0135	NA	1
151003	151599	151301	yadK	b0136	NA	1
151626	152231	151928	yadL	b0137	NA	1
152243	152812	152527	yadM	b0138	NA	1
152829	155426	154127	htrE	b0139	NA	1
155461	156201	155831	yadV	b0140	NA	1
156299	156883	156591	yadN	b0141	NA	1
157253	157732	157492	folK	b0142	NA	1
157729	159126	158427	pcnB	b0143	NA	1
159186	160112	159649	gluQ	b0144	NA	1
160149	160604	160376	dksA	b0145	NA	1
160782	161486	161134	sfsA	b0146	NA	1
161501	162031	161766	thpR	b0147	NA	1
162105	164534	163319	hrpB	b0148	NA	0
164730	167264	165997	mrcB	b0149	NA	0
167484	169727	168605	fhuA	b0150	NA	0
169778	170575	170176	fhuC	b0151	NA	0
170575	171465	171020	fhuD	b0152	NA	0
171462	173444	172453	fhuB	b0153	NA	0
173602	174882	174242	hemL	b0154	NA	1
175107	176528	175817	clcA	b0155	NA	0
176552	176617	176584	yadW	b4728	NA	0
176610	176954	176782	erpA	b0156	NA	0
177001	177624	177312	yadS	b0157	NA	1
177662	178462	178062	btuF	b0158	NA	1
178455	179153	178804	mtn	b0159	NA	1
179237	180754	179995	dgt	b0160	NA	0
180884	182308	181596	degP	b0161	NA	0
182463	183620	183041	cdaR	b0162	NA	0
183709	184095	183902	yaeH	b0163	NA	1
184257	185069	184663	yaeI	b0164	NA	1
185123	185947	185535	dapD	b0166	NA	1
185978	188650	187314	glnD	b0167	NA	1
188712	189506	189109	map	b0168	NA	1
189712	189847	189779	tff	b4414	NA	0
189874	190599	190236	rpsB	b0169	NA	0
190857	191708	191282	tsf	b0170	NA	0
191855	192580	192217	pyrH	b0171	NA	0
192872	193429	193150	frr	b0172	NA	0
193521	194717	194119	dxr	b0173	NA	0
194903	195664	195283	ispU	b0174	NA	0
195677	196534	196105	cdsA	b0175	NA	0
196546	197898	197222	rseP	b0176	NA	0
197928	200360	199144	bamA	b0177	NA	0
200482	200967	200724	skp	b0178	NA	0
200971	201996	201483	lpxD	b0179	NA	0
202101	202556	202328	fabZ	b0180	NA	0
202560	203348	202954	lpxA	b0181	NA	0
203348	204496	203922	lpxB	b0182	NA	0
204493	205089	204791	rnhB	b0183	NA	0
205126	208608	206867	dnaE	b0184	NA	0
208621	209580	209100	accA	b0185	NA	0
209679	211820	210749	ldcC	b0186	NA	0
211877	212266	212071	yaeR	b0187	NA	0
212331	213629	212980	tilS	b0188	NA	0
213678	213932	213805	rof	b0189	NA	1
213925	214125	214025	yaeP	b4406	NA	1
214291	214836	214563	yaeQ	b0190	NA	0
214833	215255	215044	arfB	b0191	NA	0
215269	215979	215624	nlpE	b0192	NA	0
216179	217003	216591	yaeF	b0193	NA	1
217057	218775	217916	proS	b0194	NA	1
218887	219594	219240	trmO	b0195	NA	1
219591	219995	219793	rcsF	b0196	NA	1
220113	220928	220520	metQ	b0197	NA	1
220968	221621	221294	metI	b0198	NA	1
221614	222645	222129	metN	b0199	NA	1
222833	223408	223120	gmhB	b0200	NA	0
223771	225312	224541	rrsH	b0201	NA	0
225381	225457	225419	ileV	b0202	NA	0
225500	225575	225537	alaV	b0203	NA	0
225759	228662	227210	rrlH	b0204	NA	0
228756	228875	228815	rrfH	b0205	NA	0
228928	229004	228966	aspU	b0206	NA	0
229167	229970	229568	dkgB	b0207	NA	0
229967	230881	230424	yafC	b0208	NA	1
231122	231922	231522	yafD	b0209	NA	0
231926	232549	232237	yafE	b0210	NA	0
232597	233955	233276	mltD	b0211	NA	1
234027	234782	234404	gloB	b0212	NA	1
234816	235538	235177	yafS	b0213	NA	0
235535	236002	235768	rnhA	b0214	NA	1
236067	236798	236432	dnaQ	b0215	NA	0
236931	237007	236969	aspV	b0216	NA	0
237335	238120	237727	yafT	b0217	NA	0
238257	238736	238496	ykfM	b4586	NA	1
238746	239084	238915	yafU	b0218	NA	1
239190	239378	239284	yafF	b4503	NA	0
239419	240189	239804	yafV	b0219	NA	1
240343	240816	240579	ivy	b0220	NA	0
240859	243303	242081	fadE	b0221	NA	1
243543	244121	243832	lpcA	b0222	NA	0
244327	245094	244710	yafJ	b0223	NA	0
245065	245805	245435	yafK	b0224	NA	1
245961	246239	246100	yafQ	b0225	NA	1
246242	246502	246372	dinJ	b0226	NA	1
246712	247461	247086	yafL	b0227	NA	0
247637	248134	247885	rayT	b0228	NA	0
248358	250070	249214	lfhA	b0229	NA	1
250072	250827	250449	lafU	b0230	NA	0
250898	251953	251425	dinB	b0231	NA	0
252005	252298	252151	yafN	b0232	NA	0
252301	252699	252500	yafO	b0233	NA	0
252709	253161	252935	yafP	b0234	NA	0
253467	253733	253600	ykfJ	b0235	NA	0
253702	254202	253952	prfH	b0236	NA	0
254259	255716	254987	pepD	b0237	NA	1
255977	256435	256206	gpt	b0238	NA	0
256527	257771	257149	frsA	b0239	NA	0
257829	259006	258417	crl	b0240	NA	0
257923	258426	258174	insB9	b4710	NA	1
258345	258620	258482	insA9	b4709	NA	1
259045	260100	259572	phoE	b0241	NA	1
260388	261491	260939	proB	b0242	NA	0
261503	262756	262129	proA	b0243	NA	0
262871	262946	262908	thrW	b0244	NA	0
263150	263212	263181	ykfN	b4626	NA	1
263328	263669	263498	ykfI	b0245	NA	1
263690	264007	263848	yafW	b0246	NA	1
264026	264247	264136	ykfH	b4504	NA	1
264256	264732	264494	ykfG	b0247	NA	1
264748	265206	264977	yafX	b0248	NA	1
265304	265543	265423	ykfF	b0249	NA	1
265620	266087	265853	ykfB	b0250	NA	1
266110	266553	266331	yafY	b0251	NA	1
267184	268005	267594	yafZ	b0252	NA	1
268097	268960	268528	ykfA	b0253	NA	1
269289	270182	269735	perR	b0254	NA	1
270278	272190	271234	insN	b4587	NA	0
270603	271754	271178	insI-1	b0256	NA	0
272580	272654	272617	eyeA	b4690	NA	0
272847	273992	273419	ykfC	b0258	NA	0
274101	275117	274609	insH-1	b0259	NA	1
275325	276728	276026	mmuP	b0260	NA	0
276715	277647	277181	mmuM	b0261	NA	0
277756	278802	278279	afuC	b0262	NA	1
278814	279162	278988	afuB	b0263	NA	1
279178	279681	279429	insB-2	b0264	NA	1
279600	279875	279737	insA-2	b0265	NA	1
280385	280735	280560	yagB	b0266	NA	1
280829	281983	281406	yagA	b0267	NA	1
282278	283186	282732	yagE	b0268	NA	0
283201	285168	284184	yagF	b0269	NA	0
285395	286777	286086	yagG	b0270	NA	0
286789	288399	287594	yagH	b0271	NA	0
288404	289162	288783	xynR	b0272	NA	1
289301	290305	289803	argF	b0273	NA	1
290510	290638	290574	ykgS	b4688	NA	0
290649	291152	290900	insB-3	b0274	NA	1
291071	291346	291208	insA-3	b0275	NA	1
291500	292231	291865	yagJ	b0276	NA	0
292322	292948	292635	yagK	b0277	NA	1
293220	293918	293569	yagL	b0278	NA	1
293945	294799	294372	yagM	b0279	NA	1
294918	295142	295030	ykgV	b4729	NA	1
295139	295579	295359	yagN	b0280	NA	1
295696	297096	296396	intF	b0281	NA	1
297381	297791	297586	yagP	b0282	NA	1
297770	298726	298248	paoD	b0283	NA	1
298736	300934	299835	paoC	b0284	NA	1
300931	301887	301409	paoB	b0285	NA	1
301884	302573	302228	paoA	b0286	NA	1
302991	303605	303298	yagU	b0287	NA	0
303853	304182	304017	ykgJ	b0288	NA	1
304495	305205	304850	ecpE	b0289	NA	1
305174	306817	305995	ecpD	b0290	NA	1
306807	309332	308069	ecpC	b0291	NA	1
309358	310026	309692	ecpB	b0292	NA	1
310084	310671	310377	ecpA	b0293	NA	1
310746	311336	311041	ecpR	b0294	NA	1
312112	312339	312225	ykgL	b0295	NA	0
312374	312514	312444	ykgO	b4506	NA	1
312514	312777	312645	ykgM	b0296	NA	1
313141	313242	313191	ykgR	b4671	NA	1
313716	313805	313760	ykgP	b4630	NA	1
314357	315244	314800	eaeH	b0297	NA	0
315291	315590	315440	insE-1	b0298	NA	0
315587	316453	316020	insF-1	b0299	NA	0
316450	317136	316793	ykgA	b0300	NA	1
317726	318319	318022	rclC	b0301	NA	1
318331	318567	318449	rclB	b0303	NA	1
318676	320001	319338	rclA	b0304	NA	1
320227	321081	320654	rclR	b0305	NA	0
321608	322327	321967	ykgE	b0306	NA	0
322338	323765	323051	ykgF	b0307	NA	0
323758	324453	324105	ykgG	b0308	NA	0
324696	325364	325030	ykgH	b0310	NA	1
325577	327247	326412	betA	b0311	NA	1
327261	328733	327997	betB	b0312	NA	1
328747	329334	329040	betI	b0313	NA	1
329463	331496	330479	betT	b0314	NA	0
331802	331876	331839	yahV	b4730	NA	0
332371	333459	332915	pdeL	b0315	NA	0
333501	334433	333967	yahB	b0316	NA	1
334525	335022	334773	yahC	b0317	NA	1
335280	335885	335582	yahD	b0318	NA	0
335925	336788	336356	yahE	b0319	NA	0
336778	338325	337551	yahF	b0320	NA	0
338325	339743	339034	yahG	b0321	NA	0
339793	340089	339941	yahH	b0322	NA	0
340165	341115	340640	yahI	b0323	NA	0
341125	342507	341816	yahJ	b0324	NA	0
342884	343933	343408	yahK	b0325	NA	0
344176	344991	344583	yahL	b0326	NA	0
345404	345649	345526	yahM	b0327	NA	0
345666	346337	346001	yahN	b0328	NA	1
346484	346759	346621	yahO	b0329	NA	0
346857	348443	347650	prpR	b0330	NA	1
348682	349572	349127	prpB	b0331	NA	0
350012	351181	350596	prpC	b0333	NA	0
351215	352666	351940	prpD	b0334	NA	0
352706	354592	353649	prpE	b0335	NA	0
354922	356181	355551	codB	b0336	NA	0
356171	357454	356812	codA	b0337	NA	0
357791	358690	358240	cynR	b0338	NA	1
358799	359458	359128	cynT	b0339	NA	0
359489	359959	359724	cynS	b0340	NA	0
359992	361146	360569	cynX	b0341	NA	0
361249	361860	361554	lacA	b0342	NA	1
361926	363179	362552	lacY	b0343	NA	1
363231	366305	364768	lacZ	b0344	NA	1
366428	367510	366969	lacI	b0345	NA	1
367587	368420	368003	mhpR	b0346	NA	1
368611	370275	369443	mhpA	b0347	NA	0
370277	371221	370749	mhpB	b0348	NA	0
371239	372105	371672	mhpC	b0349	NA	0
372115	372924	372519	mhpD	b0350	NA	0
372921	373871	373396	mhpF	b0351	NA	0
373868	374881	374374	mhpE	b0352	NA	0
375459	376670	376064	mhpT	b0353	NA	0
376772	377311	377041	yaiL	b0354	NA	0
377535	378368	377951	frmB	b0355	NA	1
378462	379571	379016	frmA	b0356	NA	1
379606	379881	379743	frmR	b0357	NA	1
380069	380842	380455	yaiO	b0358	NA	1
380844	382872	381858	yaiX	b4579	NA	1
381351	381716	381533	insC-1	b0360	NA	0
381674	382579	382126	insD-1	b0361	NA	0
382739	383935	383337	yaiP	b0363	NA	1
383960	384079	384019	ykiC	b4731	NA	0
384059	384616	384337	yaiS	b0364	NA	1
385232	386194	385713	tauA	b0365	NA	0
386207	386974	386590	tauB	b0366	NA	0
386971	387798	387384	tauC	b0367	NA	0
387795	388646	388220	tauD	b0368	NA	0
388753	389727	389240	hemB	b0369	NA	1
390251	394418	392334	yaiT	b4580	NA	0
391739	392605	392172	insF-2	b0372	NA	1
392602	392901	392751	insE-2	b0373	NA	1
394506	395129	394817	iprA	b0375	NA	0
395130	396287	395708	ampH	b0376	NA	1
396639	397859	397249	sbmA	b0377	NA	0
397872	398966	398419	yaiW	b0378	NA	0
399025	399333	399179	yaiY	b0379	NA	1
399593	399805	399699	yaiZ	b0380	NA	0
399829	400923	400376	ddlA	b0381	NA	1
401386	401646	401516	iraP	b0382	NA	0
401747	403162	402454	phoA	b0383	NA	0
403281	403601	403441	psiF	b0384	NA	0
403703	404818	404260	dgcC	b0385	NA	0
404835	405644	405239	proC	b0386	NA	1
405764	406222	405993	yaiI	b0387	NA	0
406405	406929	406667	aroL	b0388	NA	0
406979	407170	407074	yaiA	b0389	NA	0
407428	408105	407766	aroM	b0390	NA	0
408177	408461	408319	ppnP	b0391	NA	0
408609	408950	408779	ykiA	b0392	NA	0
408947	409030	408988	ykiD	b4732	NA	0
409108	410019	409563	rdgC	b0393	NA	1
410144	411052	410598	mak	b0394	NA	0
411297	412481	411889	araJ	b0396	NA	1
412607	415753	414180	sbcC	b0397	NA	1
415750	416952	416351	sbcD	b0398	NA	1
417142	417831	417486	phoB	b0399	NA	0
417889	419184	418536	phoR	b0400	NA	0
419591	420910	420250	brnQ	b0401	NA	0
420986	422359	421672	proY	b0402	NA	0
422518	424332	423425	malZ	b0403	NA	0
424337	424918	424627	acpH	b0404	NA	1
425011	426081	425546	queA	b0405	NA	0
426137	427264	426700	tgt	b0406	NA	0
427287	427619	427453	yajC	b0407	NA	0
427647	429494	428570	secD	b0408	NA	0
429505	430476	429990	secF	b0409	NA	0
430605	430952	430778	yajD	b0410	NA	0
431129	432013	431571	tsx	b0411	NA	1
432312	432851	432581	yajI	b0412	NA	1
433002	433451	433226	nrdR	b0413	NA	0
433455	434558	434006	ribD	b0414	NA	0
434647	435117	434882	ribE	b0415	NA	0
435137	435556	435346	nusB	b0416	NA	0
435634	436611	436122	thiL	b0417	NA	0
436589	437107	436848	pgpA	b0418	NA	0
437161	438135	437648	yajO	b0419	NA	1
438315	440177	439246	dxs	b0420	NA	1
440202	441101	440651	ispA	b0421	NA	1
441101	441343	441222	xseB	b0422	NA	1
441549	442997	442273	thiI	b0423	NA	0
443051	443641	443346	yajL	b0424	NA	1
443604	444515	444059	panE	b0425	NA	1
444683	445174	444928	yajQ	b0426	NA	0
445302	446666	445984	yajR	b0427	NA	1
446815	447705	447260	cyoE	b0428	NA	1
447717	448046	447881	cyoD	b0429	NA	1
448046	448660	448353	cyoC	b0430	NA	1
448650	450641	449645	cyoB	b0431	NA	1
450663	451610	451136	cyoA	b0432	NA	1
452070	453545	452807	ampG	b0433	NA	1
453589	454167	453878	yajG	b0434	NA	1
454472	454789	454630	bolA	b0435	NA	0
455133	456431	455782	tig	b0436	NA	0
456677	457300	456988	clpP	b0437	NA	0
457426	458700	458063	clpX	b0438	NA	0
458888	461242	460065	lon	b0439	NA	0
461451	461723	461587	hupB	b0440	NA	0
461915	463786	462850	ppiD	b0441	NA	0
463937	464308	464122	ybaV	b0442	NA	0
464402	464800	464601	fadM	b0443	NA	0
464852	465547	465199	queC	b0444	NA	1
465612	467312	466462	ybaE	b0445	NA	1
467412	468230	467821	cof	b0446	NA	0
468383	468841	468612	decR	b0447	NA	0
468871	470643	469757	mdlA	b0448	NA	0
470636	472417	471526	mdlB	b0449	NA	0
472598	472936	472767	glnK	b0450	NA	0
472966	474252	473609	amtB	b0451	NA	0
474301	475161	474731	tesB	b0452	NA	1
475379	475951	475665	ybaY	b0453	NA	0
475982	476371	476176	atl	b0454	NA	1
476448	476561	476504	ffs	b0455	NA	0
476672	477025	476848	ybaA	b0456	NA	0
477067	478617	477842	pdeB	b0457	NA	1
478781	479251	479016	ylaC	b0458	NA	1
479367	479918	479642	maa	b0459	NA	1
480090	480308	480199	hha	b0460	NA	1
480334	480708	480521	tomB	b0461	NA	1
481254	484403	482828	acrB	b0462	NA	1
484426	485619	485022	acrA	b0463	NA	1
485761	486408	486084	acrR	b0464	NA	0
486536	489898	488217	mscK	b0465	NA	0
490110	490271	490190	ybaM	b0466	NA	1
490285	490812	490548	priC	b0467	NA	1
490882	491259	491070	ybaN	b0468	NA	0
491412	491963	491687	apt	b0469	NA	0
492092	494023	493057	dnaX	b0470	NA	0
492092	493386	492739	dnaX	b0470	NA	0
494076	494405	494240	ybaB	b0471	NA	0
494405	495010	494707	recR	b0472	NA	0
495120	496994	496057	htpG	b0473	NA	0
497175	497819	497497	adk	b0474	NA	0
498055	499017	498536	hemH	b0475	NA	0
499014	499973	499493	aes	b0476	NA	1
500125	501429	500777	gsk	b0477	NA	0
501562	503238	502400	ybaL	b0478	NA	1
503476	504696	504086	fsr	b0479	NA	1
504914	506566	505740	ushA	b0480	NA	0
506603	507082	506842	ybaK	b0481	NA	1
507204	507287	507245	chiX	b4585	NA	0
507286	508080	507683	ybaP	b0482	NA	1
508218	508559	508388	ybaQ	b0483	NA	0
508875	511379	510127	copA	b0484	NA	1
511168	511379	511273	copA	b0484	NA	1
511641	512573	512107	glsA	b0485	NA	0
512576	513868	513222	ybaT	b0486	NA	0
513993	514400	514196	cueR	b0487	NA	0
514401	514859	514630	ybbJ	b0488	NA	1
514856	515773	515314	qmcA	b0489	NA	1
515919	516596	516257	fetA	b0490	NA	0
516583	517362	516972	fetB	b0491	NA	0
517425	518279	517852	cnoX	b0492	NA	1
518340	519149	518744	ybbO	b0493	NA	1
519139	519765	519452	tesA	b0494	NA	1
519733	520419	520076	ybbA	b0495	NA	0
520416	522830	521623	ybbP	b0496	NA	0
523261	527541	525401	rhsD	b0497	NA	0
527581	527949	527765	ybbC	b0498	NA	0
527949	528659	528304	ylbH	b0499	NA	0
528640	529130	528885	ybbD	b0501	NA	0
529497	529592	529544	ylbI	b4632	NA	0
529645	530016	529830	ylbG	b0502	NA	1
530132	531226	530679	selU	b0503	NA	1
531295	532221	531758	allS	b0504	NA	1
532451	532933	532692	allA	b0505	NA	0
533011	533826	533418	allR	b0506	NA	0
533916	535697	534806	gcl	b0507	NA	0
535710	536486	536098	hyi	b0508	NA	0
536586	537464	537025	glxR	b0509	NA	0
537633	539087	538360	ybbW	b0511	NA	0
539147	540508	539827	allB	b0512	NA	0
540565	541866	541215	ybbY	b0513	NA	0
541888	543033	542460	glxK	b0514	NA	0
543261	544046	543653	allE	b0515	NA	1
544057	545292	544674	allC	b0516	NA	1
545314	546363	545838	allD	b0517	NA	1
546680	548347	547513	fdrA	b0518	NA	0
548357	549616	548986	ylbE	b4572	NA	0
549627	550442	550034	ylbF	b0520	NA	0
550439	551332	550885	ybcF	b0521	NA	0
551527	552594	552060	purK	b0522	NA	1
552591	553100	552845	purE	b0523	NA	1
553218	553940	553579	lpxH	b0524	NA	1
553943	554437	554190	ppiB	b0525	NA	1
554611	555996	555303	cysS	b0526	NA	0
556032	556553	556292	ybcI	b0527	NA	1
556661	556873	556767	ybcJ	b0528	NA	1
556875	557741	557308	folD	b0529	NA	1
558212	558754	558483	sfmA	b0530	NA	0
558974	559666	559320	sfmC	b0531	NA	0
559697	562300	560998	sfmD	b0532	NA	0
562336	563319	562827	sfmH	b0533	NA	0
563330	563845	563587	sfmF	b0534	NA	0
563848	564480	564164	fimZ	b0535	NA	1
564723	564799	564761	argU	b0536	NA	0
564815	565978	565396	intD	b0537	NA	1
565858	566079	565968	xisD	b4633	NA	1
566098	566361	566229	exoD	b0539	NA	1
566684	568247	567465	renD	b0542	NA	0
566842	567141	566991	insE-3	b0540	NA	0
567138	568004	567571	insF-3	b0541	NA	0
568315	568647	568481	emrE	b0543	NA	0
568695	568844	568769	ylcJ	b4733	NA	0
568902	570428	569665	ybcK	b0544	NA	0
570893	571444	571168	ybcL	b0545	NA	0
571454	572251	571852	ybcM	b0546	NA	0
572368	572469	572418	ylcH	b4588	NA	0
572466	572921	572693	ybcN	b0547	NA	0
572921	573091	573006	ninE	b0548	NA	0
573084	573374	573229	ybcO	b0549	NA	0
573371	573733	573552	rusA	b0550	NA	0
573730	573870	573800	ylcG	b4509	NA	0
573956	574339	574147	ybcQ	b0551	NA	0
574529	576825	575677	nmpC	b0553	NA	1
574737	575753	575245	insH-2	b0552	NA	1
577398	577613	577505	essD	b0554	NA	0
577613	578110	577861	rrrD	b0555	NA	0
578107	578568	578337	rzpD	b0556	NA	0
578327	578509	578418	rzoD	b4510	NA	0
578600	578893	578746	borD	b0557	NA	1
579184	579594	579389	ybcV	b0558	NA	1
579880	580086	579983	ybcW	b0559	NA	0
580251	580445	580348	ylcI	b4589	NA	1
580834	581379	581106	nohD	b0560	NA	0
581354	581662	581508	aaaD	b4634	NA	0
581534	582097	581815	tfaD	b0561	NA	0
582152	582806	582479	ybcY	b0562	NA	1
582875	583060	582967	tfaX	b0563	NA	0
583681	584430	584055	appY	b0564	NA	0
584680	585633	585156	ompT	b0565	NA	1
586147	586908	586527	envY	b0566	NA	1
587091	587981	587536	ybcH	b0567	NA	1
587982	590954	589468	nfrA	b0568	NA	1
590941	593178	592059	nfrB	b0569	NA	1
593328	594770	594049	cusS	b0570	NA	1
594760	595443	595101	cusR	b0571	NA	1
595600	596973	596286	cusC	b0572	NA	0
597131	597463	597297	cusF	b0573	NA	0
597479	598702	598090	cusB	b0574	NA	0
598714	601857	600285	cusA	b0575	NA	0
601959	603335	602647	pheP	b0576	NA	0
603416	604663	604039	ybdG	b0577	NA	1
604771	605424	605097	nfsB	b0578	NA	1
605518	605886	605702	ybdF	b0579	NA	1
605951	606199	606075	ybdJ	b0580	NA	1
606265	607383	606824	ybdK	b0581	NA	1
607734	607792	607763	sokE	b4700	NA	0
607836	607988	607912	hokE	b4415	NA	0
608065	609177	608621	insL-2	b0582	NA	0
609459	610079	609769	entD	b0583	NA	1
610254	612494	611374	fepA	b0584	NA	1
612737	613939	613338	fes	b0585	NA	0
613942	614160	614051	ybdZ	b4511	NA	0
614157	618038	616097	entF	b0586	NA	0
618254	619387	618820	fepE	b0587	NA	0
619384	620199	619791	fepC	b0588	NA	1
620196	621188	620692	fepG	b0589	NA	1
621185	622189	621687	fepD	b0590	NA	1
622300	623550	622925	entS	b0591	NA	0
623554	624510	624032	fepB	b0592	NA	1
624885	626060	625472	entC	b0593	NA	0
626070	627680	626875	entE	b0594	NA	0
627694	628551	628122	entB	b0595	NA	0
628551	629297	628924	entA	b0596	NA	0
629300	629713	629506	entH	b0597	NA	0
629894	631999	630946	cstA	b0598	NA	0
632182	632379	632280	ybdD	b4512	NA	0
632389	633477	632933	hcxA	b0599	NA	1
633586	634746	634166	ybdL	b0600	NA	0
