gbk_start	gbk_end	gbk_midpoint	gbk_gene_id	gbk_locus_tag	gbk_old_locus_tag	gbk_strand
129691	129984	129837	NA	C_RS00640	NA	0
130140	130379	130259	NA	C_RS00645	NA	0
130380	130670	130525	NA	C_RS00650	c0137	0
131044	132257	131650	NA	C_RS00660	c0139	0
132439	133203	132821	pdhR	C_RS00665	c0140	0
133364	136027	134695	aceE	C_RS00670	c0142	0
136042	137935	136988	aceF	C_RS00675	NA	0
138143	139567	138855	lpdA	C_RS00680	c0145	0
139809	141590	140699	NA	C_RS00685	c0146	1
141945	144542	143243	acnB	C_RS00690	c0147	0
144717	145079	144898	NA	C_RS00695	c0148	0
145117	145911	145514	speD	C_RS00700	c0149	1
145927	146793	146360	speE	C_RS00705	c0150	1
146899	147246	147072	NA	C_RS00710	c0151	1
147412	148962	148187	cueO	C_RS00715	c0152	0
149040	151430	150235	gcd	C_RS00720	c0153	1
151636	152172	151904	hpt	C_RS00725	c0154	0
152213	152875	152544	can	C_RS00730	c0155	1
152984	153910	153447	NA	C_RS00735	c0156	0
153907	154677	154292	NA	C_RS00740	c0157	0
154782	155222	155002	NA	C_RS00745	c0158	0
155286	156515	155900	NA	C_RS00750	c0159	0
156519	156899	156709	panD	C_RS00755	c0160	1
157173	158117	157645	NA	C_RS00760	c0162	0
158186	158383	158284	NA	C_RS29755	c0163	0
158465	159317	158891	panC	C_RS00770	c0164	1
159329	160123	159726	panB	C_RS00775	c0165	1
160235	161500	160867	NA	C_RS00780	c0166	1
161550	162146	161848	NA	C_RS00785	c0167	1
162173	162781	162477	yadL	C_RS00790	c0168	1
162793	163359	163076	NA	C_RS00795	c0169	1
163376	165964	164670	NA	C_RS00800	c0170	1
165999	166739	166369	NA	C_RS00805	c0171	1
166848	167438	167143	NA	C_RS00810	c0172	1
167802	168281	168041	folK	C_RS00815	c0175	1
168278	169696	168987	pcnB	C_RS00820	c0176	1
169735	170661	170198	gluQRS	C_RS00825	c0177	1
170698	171153	170925	dksA	C_RS00830	c0178	1
171331	172035	171683	sfsA	C_RS00835	c0179	1
172050	172580	172315	thpR	C_RS00840	c0180	1
172654	175083	173868	hrpB	C_RS00845	c0181	0
175177	177711	176444	mrcB	C_RS00850	c0183	0
177931	180189	179060	fhuA	C_RS00855	c0185	0
180240	181037	180638	fhuC	C_RS00860	c0186	0
181037	181927	181482	fhuD	C_RS00865	c0187	0
181924	183906	182915	fhuB	C_RS00870	c0188	0
183941	185221	184581	hemL	C_RS00875	c0189	1
185446	186867	186156	clcA	C_RS00880	c0190	0
186891	186956	186923	NA	C_RS28985	NA	0
186949	187293	187121	erpA	C_RS00885	c0191	0
187340	187963	187651	NA	C_RS00890	c0193	1
188001	188801	188401	btuF	C_RS00895	c0194	1
188794	189492	189143	mtnN	C_RS00900	c0195	1
189576	191093	190334	dgt	C_RS00905	c0196	0
191223	192647	191935	degP	C_RS00910	c0197	0
192833	193291	193062	tnpA	C_RS00915	c0198	0
193513	194670	194091	cdaR	C_RS00920	c0199	0
194723	195109	194916	NA	C_RS00925	c0200	1
195421	196245	195833	dapD	C_RS00930	c0201	1
196276	198948	197612	glnD	C_RS00935	c0202	1
199010	199804	199407	map	C_RS00940	c0203	1
200172	200897	200534	rpsB	C_RS00945	c0204	0
201032	201883	201457	tsf	C_RS00950	c0206	0
202030	202755	202392	pyrH	C_RS00955	c0207	0
202905	203462	203183	frr	C_RS00960	c0208	0
203554	204752	204153	ispC	C_RS00965	c0210	0
204941	205699	205320	ispU	C_RS00970	c0211	0
205712	206569	206140	cdsA	C_RS00975	c0212	0
206581	207933	207257	rseP	C_RS00980	c0213	0
207963	210395	209179	bamA	C_RS00985	c0214	0
210517	211002	210759	skp	C_RS00990	c0215	0
211006	212031	211518	lpxD	C_RS00995	c0216	0
212136	212591	212363	fabZ	C_RS01000	c0217	0
212595	213383	212989	lpxA	C_RS01005	c0218	0
213383	214531	213957	lpxB	C_RS01010	c0219	0
214528	215124	214826	rnhB	C_RS01015	c0220	0
215161	218643	216902	dnaE	C_RS01020	c0221	0
218656	219615	219135	accA	C_RS01025	c0223	0
219713	221854	220783	ldcC	C_RS01030	c0224	0
221911	222300	222105	NA	C_RS01035	c0225	0
222365	223678	223021	tilS	C_RS01040	c0226	0
223712	223972	223842	rof	C_RS01045	c0227	1
223959	224159	224059	NA	C_RS01050	c0228	1
224325	224870	224597	NA	C_RS01055	c0229	0
224867	225289	225078	arfB	C_RS01060	c0230	0
225303	226013	225658	nlpE	C_RS01065	c0231	0
226161	227504	226832	NA	C_RS28995	NA	1
227599	228423	228011	NA	C_RS01080	c0234	1
228476	230194	229335	proS	C_RS01085	c0235	1
230305	231012	230658	tsaA	C_RS01090	c0236	1
231009	231413	231211	rcsF	C_RS01095	c0237	1
231531	232343	231937	metQ	C_RS01100	c0238	1
232383	233036	232709	metI	C_RS01105	c0239	1
233029	234060	233544	metN	C_RS01110	c0240	1
234248	234820	234534	gmhB	C_RS01115	c0241	0
235186	236739	235962	NA	C_RS01120	c5600	0
236813	236889	236851	NA	C_RS01125	c5511	0
237151	240075	238613	NA	C_RS01135	c5601	0
240159	240274	240216	rrf	C_RS01140	c5602	0
240329	240405	240367	NA	C_RS01145	c5513	0
240568	241371	240969	dkgB	C_RS01150	c0244	0
241368	242282	241825	NA	C_RS01155	c0245	1
242523	243323	242923	NA	C_RS01160	c0246	0
243401	244171	243786	NA	C_RS01165	c0247	0
244220	245578	244899	mltD	C_RS01170	c0248	1
245650	246405	246027	gloB	C_RS01175	c0249	1
246439	247161	246800	NA	C_RS01180	c0250	0
247158	247625	247391	rnhA	C_RS01185	c0251	1
247690	248421	248055	dnaQ	C_RS01190	c0252	0
248554	248630	248592	NA	C_RS01195	c5514	0
248751	249608	249179	NA	C_RS01200	NA	1
249690	249884	249787	NA	C_RS26120	NA	1
249926	250217	250071	NA	C_RS01205	c0256	0
250214	250564	250389	tnpB	C_RS01210	c0257	0
250595	>251999	251297	NA	C_RS01215	NA	0
252253	253386	252819	NA	C_RS01220	c0261	1
253447	253635	253541	NA	C_RS01225	c0262	0
253783	254771	254277	NA	C_RS01230	c0263	0
254850	255288	255069	NA	C_RS26130	c0265	1
255428	256930	256179	NA	C_RS28230	c0266	0
256927	257682	257304	NA	C_RS01265	c0268	0
257757	258134	257945	NA	C_RS01270	c0269	1
258181	258555	258368	NA	C_RS01275	c0270	1
258605	259249	258927	NA	C_RS01280	c0271	1
259268	259489	259378	NA	C_RS01285	c0272	1
259552	260028	259790	NA	C_RS01290	c0273	1
260044	260517	260280	NA	C_RS01295	c0275	1
260611	260856	260733	NA	C_RS01300	c0276	1
260856	261677	261266	NA	C_RS01305	c0278	1
261777	262010	261893	NA	C_RS01310	c0279	1
262128	262580	262354	NA	C_RS01315	c0280	1
263015	263644	263329	NA	C_RS01325	c0282	1
263700	264206	263953	NA	C_RS01330	c0283	1
264296	265366	264831	NA	C_RS01335	c0284	1
265363	266268	265815	NA	C_RS01340	c0285	1
266265	268662	267463	NA	C_RS01345	c0286	1
268880	269315	269097	NA	C_RS28235	c0289	1
269537	270637	270087	NA	C_RS01355	c0290	1
271036	271638	271337	NA	C_RS01365	c0291	0
271866	272603	272234	NA	C_RS01370	c0292	0
272721	273530	273125	NA	C_RS28240	c0293	1
274013	276178	275095	NA	C_RS01380	c0294	0
276189	277178	276683	NA	C_RS01385	c0295	0
277197	278255	277726	NA	C_RS01390	c0296	0
278252	279019	278635	NA	C_RS01395	c0297	0
279073	279330	279201	NA	C_RS01400	NA	0
281863	282465	282164	NA	C_RS01415	c0305	1
282559	282765	282662	NA	C_RS01420	c0306	1
283149	283940	283544	NA	C_RS01425	c0307	1
285006	285155	285080	NA	C_RS01430	c0308	0
285387	285986	285686	NA	C_RS01435	c0309	0
286358	286741	286549	NA	C_RS01440	c0310	0
286738	287163	286950	NA	C_RS01445	c0311	0
287635	288201	287918	NA	C_RS01450	c0313	0
288306	288521	288413	NA	C_RS29620	c0315	0
288589	288786	288687	NA	C_RS01460	c0317	0
289106	289744	289425	NA	C_RS01465	c0318	1
289986	291158	290572	NA	C_RS01470	c0319	0
291188	291988	291588	NA	C_RS01475	c0321	0
292043	292366	292204	NA	C_RS01480	NA	0
292732	294246	293489	NA	C_RS01485	c0322	0
294248	296482	295365	NA	C_RS01490	c0323	0
296590	297555	297072	NA	C_RS01495	c0325	0
297875	298303	298089	NA	C_RS01500	c0326	1
298646	299104	298875	NA	C_RS01505	c0327	1
300415	300641	300528	NA	C_RS29810	NA	0
300643	301425	301034	NA	C_RS01525	c0330	1
301731	302651	302191	rbsK	C_RS01530	c0331	0
302679	303995	303337	fucP	C_RS01535	c0332	0
304007	305020	304513	NA	C_RS01540	c0333	0
305442	305696	305569	NA	C_RS01545	NA	0
305943	307199	306571	NA	C_RS01550	c0334	1
307212	307499	307355	NA	C_RS01555	c0335	1
307515	307958	307736	NA	C_RS01560	c0336	1
308229	309260	308744	NA	C_RS01565	c0337	0
310015	310638	310326	NA	C_RS01570	c0340	0
310860	312632	311746	NA	C_RS01575	c0342	0
312645	322295	317470	NA	C_RS01580	c0345	0
322282	322740	322511	NA	C_RS01585	NA	0
322816	323194	323005	NA	C_RS01590	NA	0
323207	323422	323314	NA	C_RS01595	NA	0
323695	323937	323816	NA	C_RS01605	c0348	0
323999	325206	324602	NA	C_RS26195	c0349	0
325690	325962	325826	NA	C_RS26205	NA	1
326209	330324	328266	pic	C_RS01620	c0350	1
331417	332630	332023	NA	C_RS01630	NA	1
332743	>332965	332854	NA	C_RS28270	NA	0
333260	334875	334067	NA	C_RS28275	NA	0
335691	335993	335842	NA	C_RS26215	NA	0
336046	337293	336669	NA	C_RS01650	c0360	0
337318	339465	338391	NA	C_RS01655	c0361	0
339526	340773	340149	NA	C_RS01660	c0362	0
340972	345804	343388	NA	C_RS01665	c0363	0
345925	346407	346166	NA	C_RS01670	c0364	0
346429	346938	346683	NA	C_RS01675	c0365	0
346955	347775	347365	NA	C_RS01680	NA	1
348081	348353	348217	NA	C_RS01690	NA	0
348379	>348573	348476	NA	C_RS26220	NA	0
348625	349395	349010	yafV	C_RS01695	c0369	1
349549	350022	349785	ivy	C_RS01700	c0370	0
350065	352509	351287	fadE	C_RS01705	c0371	1
352749	353327	353038	lpcA	C_RS01710	c0372	0
353532	354299	353915	NA	C_RS01715	c0373	0
354270	355010	354640	NA	C_RS01720	c0374	1
355322	356071	355696	NA	C_RS01725	c0376	0
356346	358085	357215	flhA	C_RS01730	c0377	1
358030	358815	358422	lafU	C_RS01735	c0378	0
358886	359941	359413	dinB	C_RS01740	c0379	0
359938	360390	360164	NA	C_RS01745	c0380	0
360568	361719	361143	NA	C_RS01750	c0381	0
361716	362330	362023	NA	C_RS01755	c0382	0
362387	363844	363115	pepD	C_RS01760	c0383	1
364105	364563	364334	gpt	C_RS01765	c0384	0
364655	365899	365277	frsA	C_RS01770	c0386	0
365957	366358	366157	NA	C_RS01775	c0387	0
366397	367452	366924	phoE	C_RS01780	c0388	1
367741	368844	368292	proB	C_RS01785	c0389	0
368856	370109	369482	proA	C_RS01790	c0390	0
370224	370299	370261	NA	C_RS01795	c5515	0
370454	370792	370623	NA	C_RS01800	c0391	0
371227	371751	371489	NA	C_RS01805	c0392	1
371877	376007	373942	vat	C_RS01810	c0393	1
376600	377293	376946	NA	C_RS28280	NA	0
377510	>377668	377589	NA	C_RS29690	NA	1
377717	377854	377785	NA	C_RS29760	c0398	0
378117	378731	378424	NA	C_RS01830	c0399	0
378805	378968	378886	NA	C_RS26245	NA	0
378980	379309	379144	NA	C_RS01835	NA	1
379616	380326	379971	NA	C_RS01840	c0400	1
380295	381938	381116	ecpD	C_RS01845	c0401	1
381928	384453	383190	NA	C_RS01850	c0402	1
384479	385147	384813	NA	C_RS01855	c0403	1
385204	385791	385497	ecpA	C_RS01860	c0404	1
385866	386408	386137	ecpR	C_RS01865	c0405	1
387232	387422	387327	NA	C_RS28285	NA	0
387492	387632	387562	rpmJ	C_RS01870	c0406	1
387632	387895	387763	NA	C_RS01875	c0407	1
388260	388361	388310	NA	C_RS01880	NA	1
388835	389979	389407	NA	C_RS01885	c0409	1
390151	391071	390611	NA	C_RS01890	c0410	1
391228	392154	391691	NA	C_RS01895	c0411	0
392354	393247	392800	NA	C_RS01900	c0412	0
393278	394267	393772	NA	C_RS01905	c0413	1
394294	395145	394719	NA	C_RS01910	c0414	1
395711	399961	397836	fdeC	C_RS01915	c0415	0
400086	400943	400514	NA	C_RS01920	c0416	1
401191	402060	401625	NA	C_RS01925	c0417	0
402220	402813	402516	rclC	C_RS01930	c0418	1
402825	403061	402943	NA	C_RS01935	c0419	1
403170	404495	403832	NA	C_RS01940	c0420	1
404722	405576	405149	rclR	C_RS01945	c0421	0
406102	406821	406461	NA	C_RS01950	c0422	0
406832	408259	407545	NA	C_RS01955	c0423	0
408252	408947	408599	NA	C_RS01960	c0424	0
409190	409858	409524	NA	C_RS01970	c0425	1
410042	411235	410638	NA	C_RS29040	NA	1
411257	412339	411798	NA	C_RS29045	NA	1
412381	413142	412761	NA	C_RS01980	c0427	1
413296	414090	413693	NA	C_RS01985	c0428	1
414420	414983	414701	NA	C_RS01990	c0430	1
416069	417739	416904	betA	C_RS02000	c0431	1
417753	419225	418489	betB	C_RS02005	c0432	1
419239	419826	419532	betI	C_RS02010	c0433	1
419955	421988	420971	betT	C_RS02015	c0434	0
422864	423952	423408	pdeL	C_RS02025	c0435	0
423994	424926	424460	NA	C_RS02030	c0436	1
425018	425515	425266	NA	C_RS02035	c0437	1
425773	426378	426075	NA	C_RS02040	c0439	0
426418	427281	426849	NA	C_RS02045	c0440	0
427271	428818	428044	fdrA	C_RS02050	c0441	0
428818	430238	429528	NA	C_RS02055	NA	0
430382	430630	430506	NA	C_RS29050	NA	0
430662	431612	431137	NA	C_RS02065	c0444	0
431622	433004	432313	NA	C_RS02070	c0445	0
433381	434430	433905	yahK	C_RS02075	c0447	0
435052	435295	435173	NA	C_RS26275	NA	0
435312	435986	435649	NA	C_RS02085	c0448	1
436133	436408	436270	NA	C_RS02090	c0449	0
436509	438095	437302	prpR	C_RS02095	c0450	1
438334	439224	438779	prpB	C_RS02100	c0451	0
439384	440553	439968	prpC	C_RS02105	c0452	0
440587	442038	441312	prpD	C_RS02110	c0453	0
442078	443964	443021	prpE	C_RS02115	c0454	0
444289	445548	444918	codB	C_RS02120	c0455	0
445538	446821	446179	codA	C_RS02125	c0456	0
446942	447553	447247	lacA	C_RS02130	c0457	1
447619	448872	448245	lacY	C_RS02135	c0458	1
448924	451998	450461	lacZ	C_RS02140	c0459	1
452122	453204	452663	lacI	C_RS02145	NA	1
453241	>453339	453290	NA	C_RS26285	NA	1
453406	453945	453675	NA	C_RS02150	c0462	0
454173	455006	454589	fghA	C_RS02155	c0464	1
455099	456208	455653	frmA	C_RS02160	c0465	1
456243	456518	456380	frmR	C_RS02165	c0466	1
456705	457478	457091	yaiO	C_RS02170	c0467	1
457480	458004	457742	NA	C_RS02175	c0468	1
458039	459235	458637	NA	C_RS02180	c0469	1
459245	459916	459580	NA	C_RS02185	c0470	1
460524	461486	461005	tauA	C_RS02190	c0472	0
461499	462266	461882	tauB	C_RS02195	c0473	0
462263	463090	462676	tauC	C_RS02200	c0475	0
463087	463938	463512	tauD	C_RS02205	c0476	0
463978	464952	464465	hemB	C_RS02210	c0477	1
465478	468465	466971	NA	C_RS02215	c0478	0
468551	469174	468862	iprA	C_RS02220	c0479	0
469175	470332	469753	ampH	C_RS02225	c0480	1
470684	471904	471294	sbmA	C_RS02235	c0482	0
471917	473011	472464	yaiW	C_RS02240	c0483	0
473070	473378	473224	NA	C_RS02245	c0484	1
473638	473850	473744	NA	C_RS29055	NA	0
473874	474968	474421	ddlA	C_RS02255	c0487	1
475046	475248	475147	NA	C_RS29695	NA	0
475431	475691	475561	iraP	C_RS02260	c0489	0
475792	477207	476499	phoA	C_RS02265	c0490	0
477326	477646	477486	psiF	C_RS02270	c0491	0
477748	478863	478305	adrA	C_RS02275	c0492	0
478880	479689	479284	proC	C_RS02280	c0493	1
479809	480267	480038	NA	C_RS02285	c0494	0
480450	480974	480712	aroL	C_RS02290	c0495	0
481024	481215	481119	yaiA	C_RS02295	c0496	0
481473	482150	481811	NA	C_RS02305	c0498	0
482222	482506	482364	ppnP	C_RS02310	c0499	0
482654	482995	482824	NA	C_RS02315	c0501	0
482992	483072	483032	NA	C_RS29060	NA	0
483153	484064	483608	rdgC	C_RS02320	c0502	1
484189	485097	484643	mak	C_RS02325	c0503	0
485366	486550	485958	araJ	C_RS02330	c0504	1
486676	489819	488247	sbcC	C_RS02335	c0505	1
489816	491018	490417	sbcD	C_RS02340	c0506	1
491208	491897	491552	phoB	C_RS02345	c0508	0
491955	493250	492602	phoR	C_RS02350	c0509	0
493657	494976	494316	brnQ	C_RS02355	c0511	0
495052	496425	495738	proY	C_RS02360	c0512	0
496581	498398	497489	malZ	C_RS02365	c0513	0
498403	498984	498693	acpH	C_RS02370	c0514	1
499203	500273	499738	queA	C_RS02375	c0515	0
500328	501455	500891	tgt	C_RS02380	c0516	0
501478	501810	501644	yajC	C_RS02385	c0517	0
501838	503685	502761	secD	C_RS02390	c0518	0
503696	504667	504181	secF	C_RS02395	c0519	0
504797	505144	504970	NA	C_RS02400	c0520	0
505182	506066	505624	tsx	C_RS02405	c0521	1
506365	506904	506634	NA	C_RS02410	c0522	1
507055	507504	507279	nrdR	C_RS02415	c0523	0
507508	508611	508059	ribD	C_RS02420	c0524	0
508700	509170	508935	ribE	C_RS02425	c0525	0
509190	509609	509399	nusB	C_RS02430	c0527	0
509687	510664	510175	thiL	C_RS02435	c0528	0
510642	511160	510901	pgpA	C_RS02440	c0529	0
511214	512188	511701	yajO	C_RS02445	c0530	1
512243	514105	513174	dxs	C_RS02450	c0531	1
514130	515029	514579	ispA	C_RS02455	c0532	1
515029	515271	515150	xseB	C_RS02460	c0533	1
515477	516925	516201	thiI	C_RS02465	c0534	0
516979	517569	517274	yajL	C_RS02470	c0535	1
517532	518443	517987	panE	C_RS02475	c0536	1
518611	519102	518856	yajQ	C_RS02480	c0537	0
519230	520594	519912	NA	C_RS02485	c0538	1
520743	521633	521188	cyoE	C_RS02490	c0539	1
521645	521974	521809	NA	C_RS02495	c0540	1
521974	522588	522281	NA	C_RS02500	c0541	1
522578	524569	523573	cyoB	C_RS02505	c0542	1
524591	525538	525064	cyoA	C_RS02510	c0543	1
525997	527472	526734	ampG	C_RS02515	c0544	1
527516	528094	527805	NA	C_RS02520	c0546	1
528399	528716	528557	bolA	C_RS02525	c0548	0
529060	530358	529709	tig	C_RS02535	c0551	0
530604	531227	530915	clpP	C_RS02540	c0553	0
531353	532627	531990	clpX	C_RS02545	c0554	0
532815	535169	533992	lon	C_RS02550	c0555	0
535378	535650	535514	hupB	C_RS02555	c0556	0
535842	537713	536777	ppiD	C_RS02560	c0557	0
537864	538235	538049	NA	C_RS02565	c0558	0
538341	538739	538540	fadM	C_RS02570	c0559	0
538791	539486	539138	queC	C_RS02575	c0560	1
539551	541251	540401	NA	C_RS02580	c0561	1
541351	542169	541760	cof	C_RS02585	c0562	0
542353	542811	542582	tnpA	C_RS02590	c0563	0
543033	543491	543262	decR	C_RS02595	c0564	0
543521	545293	544407	NA	C_RS02600	c0565	0
545286	547067	546176	NA	C_RS02605	c0566	0
547248	547586	547417	glnK	C_RS02610	c0568	0
547616	548902	548259	amtB	C_RS02615	c0570	0
548951	549811	549381	tesB	C_RS02620	c0571	1
550029	550601	550315	NA	C_RS02625	c0572	0
550632	550943	550787	NA	C_RS02630	c0573	1
551106	551202	551154	ffs	C_RS25980	NA	0
551322	551675	551498	NA	C_RS02635	c0574	0
551717	553267	552492	pdeB	C_RS02640	c0575	1
553431	553901	553666	NA	C_RS02645	c0576	1
554017	554568	554292	maa	C_RS02650	c0577	1
554741	554959	554850	hha	C_RS02655	c0578	1
554985	555359	555172	tomB	C_RS02660	c0579	1
555904	559053	557478	NA	C_RS02665	c0580	1
559076	560269	559672	acrA	C_RS02670	c0581	1
560411	561058	560734	acrR	C_RS02675	c0582	0
561186	564548	562867	mscK	C_RS02680	c0584	0
564760	564921	564840	rsmS	C_RS02690	c0585	1
564935	565462	565198	priC	C_RS02695	c0586	1
565532	565909	565720	NA	C_RS02700	c0587	0
566062	566613	566337	apt	C_RS02705	c0588	0
566742	568673	567707	dnaX	C_RS02710	c0589	0
568726	569055	568890	NA	C_RS02715	c0591	0
569055	569660	569357	recR	C_RS02720	c0592	0
569770	571644	570707	htpG	C_RS02725	c0593	0
571825	572469	572147	adk	C_RS02730	c0594	0
572601	573563	573082	hemH	C_RS02735	c0595	0
573560	574519	574039	aes	C_RS02740	c0596	1
574671	575975	575323	gsk	C_RS02745	c0597	0
576105	577781	576943	NA	C_RS02750	c0598	1
578019	579239	578629	fsr	C_RS02755	c0599	1
579457	581109	580283	ushA	C_RS02760	c0600	0
581146	581625	581385	ybaK	C_RS02765	c0601	1
581829	582623	582226	NA	C_RS02770	c0602	1
582756	583057	582906	NA	C_RS26335	NA	0
583093	583434	583263	NA	C_RS02775	c0603	0
583492	585996	584744	copA	C_RS02780	c0604	1
586259	587191	586725	glsA	C_RS02785	c0605	0
587194	588486	587840	NA	C_RS02790	c0606	0
588611	589018	588814	cueR	C_RS02795	c0607	0
589019	590242	589630	NA	C_RS02800	c0608	1
590361	590819	590590	NA	C_RS02805	c0609	1
590816	591733	591274	NA	C_RS02810	c0610	1
591879	592556	592217	fetA	C_RS02815	c0611	0
592543	593323	592933	fetB	C_RS02820	c0612	0
