gbk_start	gbk_end	gbk_midpoint	gbk_gene_id	gbk_locus_tag	gbk_old_locus_tag	gbk_strand
246544	247317	246930	hisP	DR76_RS01175	DR76_224	1
247325	248041	247683	NA	DR76_RS01180	DR76_225	1
248038	248724	248381	NA	DR76_RS01185	DR76_226	1
248814	249596	249205	hisJ	DR76_RS01190	DR76_227	1
250865	251434	251149	NA	DR76_RS01200	DR76_230	1
251529	253046	252287	purF	DR76_RS01205	DR76_231	1
253083	253571	253327	cvpA	DR76_RS01210	DR76_232	1
254103	254765	254434	dedD	DR76_RS01215	DR76_233	1
254755	256023	255389	folC	DR76_RS01220	DR76_234	1
256093	257007	256550	accD	DR76_RS01225	DR76_235	1
257163	257822	257492	NA	DR76_RS01230	DR76_236	1
257905	258717	258311	truA	DR76_RS01235	DR76_237	1
258717	259730	259223	NA	DR76_RS01240	DR76_238	1
259796	260932	260364	pdxB	DR76_RS01245	DR76_239	1
261031	262026	261528	NA	DR76_RS01250	DR76_241	0
262023	263201	262612	NA	DR76_RS01255	DR76_240	1
263466	264686	264076	fabB	DR76_RS01260	DR76_242	1
264845	266851	265848	mnmC	DR76_RS01265	DR76_243	0
266972	267250	267111	NA	DR76_RS01270	DR76_244	1
267284	267832	267558	NA	DR76_RS01275	DR76_245	1
267832	268641	268236	NA	DR76_RS01280	DR76_246	1
268641	269465	269053	mepA	DR76_RS01285	DR76_247	1
269469	270554	270011	aroC	DR76_RS01290	DR76_248	1
270589	271521	271055	prmB	DR76_RS01295	DR76_249	1
271687	272238	271962	smrB	DR76_RS01300	DR76_250	0
272558	273415	272986	NA	DR76_RS01310	DR76_251	1
273417	273944	273680	NA	DR76_RS01315	DR76_252	1
273941	274420	274180	NA	DR76_RS01320	DR76_253	1
274417	274920	274668	NA	DR76_RS01325	DR76_254	1
274937	275689	275313	NA	DR76_RS01330	DR76_255	1
275709	278357	277033	NA	DR76_RS01335	DR76_256	1
278438	279004	278721	NA	DR76_RS01340	DR76_257	1
279571	280056	279813	sixA	DR76_RS01345	DR76_258	1
280259	282403	281331	fadJ	DR76_RS01350	DR76_259	1
282403	283713	283058	fadI	DR76_RS01355	DR76_260	1
283893	284177	284035	NA	DR76_RS01360	DR76_261	1
284549	285889	285219	fadL	DR76_RS01365	DR76_262	0
285951	286706	286328	mlaA	DR76_RS01370	DR76_263	1
287000	287932	287466	NA	DR76_RS01375	DR76_264	0
288520	289050	288785	NA	DR76_RS01385	DR76_266	1
289098	297047	293072	NA	DR76_RS01390	DR76_267	1
297072	297692	297382	NA	DR76_RS01395	DR76_268	1
298010	298639	298324	NA	DR76_RS01400	DR76_269	1
299387	299956	299671	NA	DR76_RS01405	DR76_270	0
300351	301298	300824	dsdC	DR76_RS01410	DR76_271	1
301516	302853	302184	dsdX	DR76_RS01415	DR76_272	0
302871	304199	303535	dsdA	DR76_RS01420	DR76_273	0
304307	305845	305076	emrY	DR76_RS01425	DR76_274	1
305845	307008	306426	emrK	DR76_RS01430	DR76_275	1
307424	308038	307731	evgA	DR76_RS01435	DR76_276	0
308043	311636	309839	evgS	DR76_RS01440	DR76_277	0
311692	312837	312264	yfdE	DR76_RS01445	DR76_278	1
312911	313855	313383	yfdV	DR76_RS01450	DR76_279	1
313925	315619	314772	oxc	DR76_RS01455	DR76_280	1
315673	316923	316298	frc	DR76_RS01460	DR76_281	1
317435	318067	317751	NA	DR76_RS01465	DR76_282	1
318362	318637	318499	NA	DR76_RS01470	DR76_283	0
318714	318956	318835	NA	DR76_RS01480	DR76_284	1
319309	320229	319769	lpxP	DR76_RS01485	DR76_285	0
320585	320656	320620	ypdK	DR76_RS28175	NA	0
320721	321959	321340	alaC	DR76_RS01490	DR76_286	1
322336	324033	323184	NA	DR76_RS01495	DR76_287	0
324048	324785	324416	NA	DR76_RS01500	DR76_288	0
324798	325655	325226	NA	DR76_RS01505	DR76_289	0
325658	328153	326905	ptsP	DR76_RS01510	DR76_290	1
328178	329215	328696	ypdE	DR76_RS01515	DR76_291	1
329215	330300	329757	ypdF	DR76_RS01520	DR76_292	1
330316	331563	330939	NA	DR76_RS01525	DR76_293	1
331585	331911	331748	NA	DR76_RS01530	DR76_294	1
332130	333095	332612	glk	DR76_RS01535	DR76_295	1
333299	334555	333927	NA	DR76_RS01540	DR76_296	0
334670	334996	334833	NA	DR76_RS01545	DR76_297	0
335137	336375	335756	mntH	DR76_RS01555	DR76_298	1
336711	337913	337312	nupC	DR76_RS01560	DR76_299	0
337962	340151	339056	NA	DR76_RS01565	DR76_300	1
340784	341128	340956	NA	DR76_RS01580	DR76_303	0
341130	341522	341326	NA	DR76_RS01585	DR76_304	0
341573	342988	342280	gltX	DR76_RS01590	DR76_305	1
343754	344638	344196	xapR	DR76_RS01615	DR76_310	1
344679	344837	344758	NA	DR76_RS01620	NA	1
344890	346146	345518	xapB	DR76_RS01625	DR76_311	1
346207	347040	346623	xapA	DR76_RS01630	DR76_312	1
347288	348052	347670	NA	DR76_RS01635	DR76_313	0
348091	349017	348554	NA	DR76_RS01640	DR76_314	1
349107	350105	349606	NA	DR76_RS01645	DR76_316	0
350102	350320	350211	NA	DR76_RS01650	DR76_315	1
350322	352337	351329	ligA	DR76_RS01655	DR76_317	1
352408	353406	352907	zipA	DR76_RS01660	DR76_318	1
353636	354397	354016	cysZ	DR76_RS01665	DR76_319	0
354582	355553	355067	cysK	DR76_RS01670	DR76_320	0
355937	356194	356065	ptsH	DR76_RS01675	DR76_321	0
356239	357966	357102	ptsI	DR76_RS01680	DR76_322	0
358007	358516	358261	crr	DR76_RS01685	DR76_323	0
358559	359410	358984	pdxK	DR76_RS01690	DR76_324	1
359515	359883	359699	NA	DR76_RS01695	DR76_325	0
359886	360797	360341	cysM	DR76_RS01700	DR76_326	1
360932	362029	361480	cysA	DR76_RS01705	DR76_327	1
362019	362894	362456	cysW	DR76_RS01710	DR76_328	1
362894	363727	363310	cysT	DR76_RS01715	DR76_329	1
363727	364743	364235	NA	DR76_RS01720	DR76_330	1
364901	365692	365296	ucpA	DR76_RS01725	DR76_331	1
365972	366868	366420	murQ	DR76_RS01730	DR76_332	0
366872	368296	367584	murP	DR76_RS01735	DR76_333	0
368474	369373	368923	yfeX	DR76_RS01740	DR76_334	1
369469	370044	369756	NA	DR76_RS01745	DR76_335	1
370105	370554	370329	NA	DR76_RS01750	DR76_336	1
370541	370966	370753	NA	DR76_RS01755	DR76_337	1
371180	372049	371614	amiA	DR76_RS01760	DR76_338	0
372053	372952	372502	hemF	DR76_RS01765	DR76_339	0
372958	374010	373484	eutR	DR76_RS01770	DR76_340	1
374056	374556	374306	eutK	DR76_RS01775	DR76_341	1
374569	375228	374898	eutL	DR76_RS01780	DR76_342	1
375238	376125	375681	NA	DR76_RS01785	DR76_343	1
376146	377507	376826	NA	DR76_RS01790	DR76_344	1
377519	378922	378220	eutA	DR76_RS01795	DR76_345	1
378919	380145	379532	eutH	DR76_RS01800	DR76_346	1
380362	381549	380955	eutG	DR76_RS01805	DR76_347	1
381539	382375	381957	eutJ	DR76_RS01810	DR76_348	1
382386	383789	383087	NA	DR76_RS01815	DR76_349	1
383801	384088	383944	eutN	DR76_RS01820	DR76_350	1
384195	384488	384341	eutM	DR76_RS01825	DR76_351	1
384527	385543	385035	pta	DR76_RS01830	DR76_352	1
385540	386343	385941	eutT	DR76_RS01835	DR76_353	1
386340	387041	386690	eutQ	DR76_RS01840	DR76_354	1
387016	387495	387255	eutP	DR76_RS01845	DR76_355	1
387508	387843	387675	eutS	DR76_RS01850	DR76_356	1
388136	390415	389275	maeB	DR76_RS01855	DR76_357	1
390704	391654	391179	NA	DR76_RS01860	DR76_358	0
391674	393677	392675	tkt	DR76_RS01865	DR76_359	0
393780	394823	394301	NA	DR76_RS01870	DR76_360	1
394949	395524	395236	nudK	DR76_RS01875	DR76_361	1
395592	397571	396581	aegA	DR76_RS01880	DR76_362	1
397777	399477	398627	narQ	DR76_RS01885	DR76_363	0
399641	402754	401197	acrD	DR76_RS01890	DR76_364	0
402853	402912	402882	ypfM	DR76_RS28185	NA	1
403293	403649	403471	NA	DR76_RS01900	DR76_365	0
403653	404780	404216	dapE	DR76_RS01905	DR76_366	0
404808	405008	404908	NA	DR76_RS01910	DR76_367	0
405089	405787	405438	ypfH	DR76_RS01915	DR76_368	1
405861	407876	406868	NA	DR76_RS01920	DR76_369	1
407891	408754	408322	NA	DR76_RS01925	DR76_370	1
408922	409635	409278	purC	DR76_RS01930	DR76_371	1
409848	410882	410365	bamC	DR76_RS01940	DR76_372	1
410899	411777	411338	dapA	DR76_RS01945	DR76_374	1
411923	412495	412209	NA	DR76_RS01950	DR76_375	0
412495	412965	412730	bcp	DR76_RS01955	DR76_376	0
413064	414125	413594	NA	DR76_RS01960	DR76_377	1
414338	415801	415069	bepA	DR76_RS01965	DR76_378	0
415822	416181	416001	arsC	DR76_RS01970	DR76_379	0
416319	417065	416692	hda	DR76_RS01975	DR76_380	1
417115	418404	417759	uraA	DR76_RS01980	DR76_381	1
418490	419116	418803	upp	DR76_RS01985	DR76_382	1
419441	420478	419959	purM	DR76_RS01990	DR76_383	0
420478	421116	420797	purN	DR76_RS01995	DR76_384	0
421288	423354	422321	ppk1	DR76_RS02000	DR76_385	0
423359	424900	424129	ppx	DR76_RS02005	DR76_386	0
424939	427182	426060	pdeF	DR76_RS02010	DR76_387	1
427364	427516	427440	NA	DR76_RS29530	DR76_388	1
427534	427725	427629	NA	DR76_RS02020	DR76_389	0
428036	428554	428295	NA	DR76_RS02025	DR76_390	0
428570	429109	428839	NA	DR76_RS02030	DR76_391	0
429203	430780	429991	guaA	DR76_RS02035	DR76_392	1
430849	432315	431582	guaB	DR76_RS02040	DR76_393	1
432477	433853	433165	xseA	DR76_RS02045	DR76_394	0
433922	441973	437947	NA	DR76_RS02050	DR76_395	1
442094	443071	442582	NA	DR76_RS02055	DR76_396	1
443126	445303	444214	sinH	DR76_RS02060	DR76_397	1
445512	445727	445619	NA	DR76_RS02065	DR76_398	1
445790	447262	446526	der	DR76_RS02070	DR76_399	1
447380	448558	447969	bamB	DR76_RS02075	DR76_400	1
448569	449189	448879	NA	DR76_RS02080	DR76_401	1
449207	450481	449844	hisS	DR76_RS02085	DR76_402	1
450592	451710	451151	ispG	DR76_RS02090	DR76_403	1
451737	452744	452240	rodZ	DR76_RS02095	DR76_404	1
453029	454183	453606	trmG/rlmN	DR76_RS02100	DR76_405	1
454333	454764	454548	ndk	DR76_RS02105	DR76_406	1
454913	457225	456069	pbpC	DR76_RS02110	DR76_407	1
457226	462187	459706	yfhM	DR76_RS02115	DR76_408	1
462394	463239	462816	sseA	DR76_RS02120	DR76_409	0
463736	464512	464124	sseB	DR76_RS02125	DR76_410	1
464655	465938	465296	pepB	DR76_RS02130	DR76_411	1
465997	466197	466097	iscX	DR76_RS02135	DR76_412	1
466209	466544	466376	fdx	DR76_RS02140	DR76_413	1
466546	468396	467471	hscA	DR76_RS02145	DR76_414	1
468413	468928	468670	hscB	DR76_RS02150	DR76_415	1
469024	469347	469185	iscA	DR76_RS02155	DR76_416	1
469364	469750	469557	iscU	DR76_RS02160	DR76_417	1
469778	470992	470385	iscS	DR76_RS02165	DR76_418	1
471104	471592	471348	iscR	DR76_RS02170	DR76_419	1
471863	472603	472233	trmJ	DR76_RS02175	DR76_420	1
472722	473525	473123	suhB	DR76_RS02180	DR76_421	0
473670	474524	474097	NA	DR76_RS02185	DR76_422	0
474715	475995	475355	csiE	DR76_RS02190	DR76_424	0
475987	477126	476556	NA	DR76_RS02195	DR76_423	1
477495	477917	477706	NA	DR76_RS02200	DR76_425	0
478077	478949	478513	NA	DR76_RS02205	DR76_426	1
478961	480055	479508	NA	DR76_RS02210	DR76_427	1
480088	481086	480587	NA	DR76_RS02215	DR76_428	1
481111	482622	481866	NA	DR76_RS02220	DR76_429	1
482645	483628	483136	NA	DR76_RS02225	DR76_430	1
483725	487006	485365	NA	DR76_RS02230	DR76_431	1
487124	488317	487720	NA	DR76_RS02235	DR76_432	0
488381	489634	489007	NA	DR76_RS02240	DR76_433	1
489963	491153	490558	hmpA	DR76_RS02245	DR76_434	0
491198	491536	491367	glnB	DR76_RS02250	DR76_435	1
491597	492931	492264	glrR	DR76_RS02255	DR76_436	1
492921	493634	493277	qseG	DR76_RS02260	DR76_437	1
493799	495226	494512	qseE	DR76_RS02265	DR76_438	1
495802	499689	497745	purL	DR76_RS02270	DR76_439	1
499947	501503	500725	mltF	DR76_RS02275	DR76_441	0
501500	502036	501768	tadA	DR76_RS02280	DR76_440	1
502061	502696	502378	yfhb	DR76_RS02285	DR76_442	1
502905	503753	503329	NA	DR76_RS02290	DR76_443	0
503809	504069	503939	yfhL	DR76_RS02295	DR76_444	0
504263	504343	504303	shoB	DR76_RS02300	NA	1
504764	505144	504954	NA	DR76_RS02310	DR76_445	1
505144	505875	505509	pdxJ	DR76_RS02315	DR76_446	1
505887	506615	506251	recO	DR76_RS02320	DR76_447	1
506627	507532	507079	era	DR76_RS02325	DR76_448	1
507529	508209	507869	rnc	DR76_RS02330	DR76_449	1
508481	509455	508968	lepB	DR76_RS02335	DR76_450	1
509471	511270	510370	lepA	DR76_RS02340	DR76_451	1
511468	511947	511707	rseC	DR76_RS02345	DR76_452	1
511944	512900	512422	rseB	DR76_RS02350	DR76_453	1
512900	513550	513225	rseA	DR76_RS02355	DR76_454	1
513583	514158	513870	rpoE	DR76_RS02360	DR76_455	1
514155	514310	514232	rseD	DR76_RS28850	NA	1
514566	516188	515377	nadB	DR76_RS02370	DR76_457	0
516173	516910	516541	trmN	DR76_RS02375	DR76_456	1
517042	518376	517709	srmB	DR76_RS02380	DR76_458	0
518409	519290	518849	NA	DR76_RS02385	DR76_459	1
519393	519980	519686	eamB	DR76_RS02390	DR76_460	0
520036	520419	520227	grcA	DR76_RS02395	DR76_461	1
520724	521413	521068	ung	DR76_RS02400	DR76_462	0
521461	522498	521979	NA	DR76_RS02405	DR76_463	1
522705	523124	522914	trxC	DR76_RS02415	DR76_464	0
523193	523891	523542	NA	DR76_RS02420	DR76_465	0
523923	526583	525253	pat	DR76_RS02425	DR76_466	0
526697	528052	527374	pssA	DR76_RS02430	DR76_467	0
528077	528421	528249	NA	DR76_RS02435	DR76_469	0
528418	529716	529067	kgtP	DR76_RS02440	DR76_468	1
535427	536284	535855	murI	DR76_RS02465	DR76_475	1
536229	538073	537151	btuB	DR76_RS02470	DR76_476	1
538442	539542	538992	trmA	DR76_RS02475	DR76_477	0
539582	539941	539761	NA	DR76_RS02480	DR76_478	1
539941	540591	540266	fabR	DR76_RS02485	DR76_479	1
540695	542011	541353	NA	DR76_RS02490	DR76_480	1
542054	543220	542637	NA	DR76_RS02495	DR76_481	1
543550	544950	544250	sthA	DR76_RS02500	DR76_483	0
544933	545850	545391	oxyR	DR76_RS02505	DR76_482	1
546102	547385	546743	NA	DR76_RS02510	DR76_484	1
547452	548666	548059	NA	DR76_RS02515	DR76_485	1
549164	550537	549850	argH	DR76_RS02520	DR76_486	1
550598	551374	550986	argB	DR76_RS02525	DR76_487	1
