gbk_start	gbk_end	gbk_midpoint	gbk_gene_id	gbk_locus_tag	gbk_old_locus_tag	gbk_strand
3599464	3599540	3599502	NA	Y75_RS17870	Y75_t0067	1
3599597	3601150	3600373	NA	Y75_RS17875	Y75_r0016	1
3653870	3653946	3653908	NA	Y75_RS18125	Y75_t0068	1
3653989	3654075	3654032	NA	Y75_RS18130	Y75_t0069	1
3654096	3654171	3654133	NA	Y75_RS18135	Y75_t0070	1
3654230	3654306	3654268	NA	Y75_RS18140	Y75_t0071	1
3689649	3689724	3689686	NA	Y75_RS18310	Y75_t0072	1
3689733	3689809	3689771	NA	Y75_RS18315	Y75_t0073	1
3689864	3689979	3689921	rrf	Y75_RS18320	Y75_r0017	1
3690062	3692986	3691524	NA	Y75_RS18325	Y75_r0018	1
3693171	3693246	3693208	NA	Y75_RS18330	Y75_t0074	1
3693320	3694873	3694096	NA	Y75_RS18335	Y75_r0019	1
3804099	3804193	3804146	NA	Y75_RS18890	Y75_t0075	1
3931723	3931799	3931761	NA	Y75_RS19485	Y75_t0076	0
3931834	3931967	3931900	NA	Y75_RS19490	NA	0
4211654	4213207	4212430	NA	Y75_RS20885	Y75_r0020	0
4213264	4213340	4213302	NA	Y75_RS20890	Y75_t0077	0
4213383	4213458	4213420	NA	Y75_RS20895	Y75_t0078	0
4213624	4216554	4215089	NA	Y75_RS20900	Y75_r0021	0
4216632	4216747	4216689	rrf	Y75_RS20905	Y75_r0022	0
4367229	4367304	4367266	NA	Y75_RS21580	Y75_t0079	1
4397040	4397115	4397077	NA	Y75_RS21735	Y75_t0080	0
4397152	4397227	4397189	NA	Y75_RS21740	Y75_t0081	0
4397263	4397338	4397300	NA	Y75_RS21745	Y75_t0082	0
4501085	4501169	4501127	NA	Y75_RS22265	Y75_t0083	0
4610759	4610845	4610802	NA	Y75_RS22835	Y75_t0084	1
4610880	4610966	4610923	NA	Y75_RS22840	Y75_t0085	1
4610995	4611081	4611038	NA	Y75_RS22845	Y75_t0086	1
0	0	0	0	0	0	0
